consumer_muni,consumer_industry,consumer_cell,flow,value
540,s13,r540_s13,Consumer interest received,1015914.2860873806
540,s14,r540_s14,Consumer interest received,634735.9432049041
540,s15,r540_s15,Consumer interest received,9022504.005164186
540,s16,r540_s16,Consumer interest received,1638074.1103593323
540,s17,r540_s17,Consumer interest received,2009330.3519833696
540,s18,r540_s18,Consumer interest received,663272.5679503344
540,s19,r540_s19,Consumer interest received,434977.1960891509
540,s20,r540_s20,Consumer interest received,156943.91875701997
540,s21,r540_s21,Consumer interest received,98481.93908763202
540,s22,r540_s22,Consumer interest received,5799441.677030623
540,s23,r540_s23,Consumer interest received,39992210.92754844
540,s24,r540_s24,Consumer interest received,4618469.489707255
540,s25,r540_s25,Consumer interest received,72065.99632422635
540,s26,r540_s26,Consumer interest received,2556935.543799203
540,s27,r540_s27,Consumer interest received,1998685.0032131567
540,s28,r540_s28,Consumer interest received,264951.51818032865
540,s01,r540_s01,Consumer natural resource rents paid,572423.0095328543
540,s02,r540_s02,Consumer natural resource rents paid,397515.9788422604
540,s03,r540_s03,Consumer natural resource rents paid,560308.2368443277
540,s04,r540_s04,Consumer natural resource rents paid,2054211.1439982716
540,s05,r540_s05,Consumer natural resource rents paid,493676.98705743335
540,s06,r540_s06,Consumer natural resource rents paid,288483.0246455288
540,s07,r540_s07,Consumer natural resource rents paid,117361.86042009736
540,s08,r540_s08,Consumer natural resource rents paid,452032.45594062615
540,s09,r540_s09,Consumer natural resource rents paid,160520.7381229719
540,s10,r540_s10,Consumer natural resource rents paid,115847.51383403158
540,s11,r540_s11,Consumer natural resource rents paid,464147.2286291519
540,s12,r540_s12,Consumer natural resource rents paid,1382598.4330780746
540,s13,r540_s13,Consumer natural resource rents paid,567122.7964816239
540,s14,r540_s14,Consumer natural resource rents paid,1197848.149578043
540,s15,r540_s15,Consumer natural resource rents paid,6067986.77036454
540,s16,r540_s16,Consumer natural resource rents paid,1271293.959002236
540,s17,r540_s17,Consumer natural resource rents paid,731429.4010697667
540,s18,r540_s18,Consumer natural resource rents paid,477776.3479037433
540,s19,r540_s19,Consumer natural resource rents paid,552736.5039139985
540,s20,r540_s20,Consumer natural resource rents paid,190050.4965512545
540,s21,r540_s21,Consumer natural resource rents paid,64359.729907795256
540,s22,r540_s22,Consumer natural resource rents paid,4633900.553360637
540,s23,r540_s23,Consumer natural resource rents paid,12195033.057589697
540,s24,r540_s24,Consumer natural resource rents paid,4759591.320004063
540,s25,r540_s25,Consumer natural resource rents paid,430074.43044267327
540,s26,r540_s26,Consumer natural resource rents paid,2017866.8259326916
540,s27,r540_s27,Consumer natural resource rents paid,1126673.860032949
540,s28,r540_s28,Consumer natural resource rents paid,1340953.9019612642
540,s01,r540_s01,Consumer natural resource rents received,572423.0095328543
540,s02,r540_s02,Consumer natural resource rents received,397515.9788422604
540,s03,r540_s03,Consumer natural resource rents received,560308.2368443277
540,s04,r540_s04,Consumer natural resource rents received,2054211.143998272
540,s05,r540_s05,Consumer natural resource rents received,493676.98705743335
540,s06,r540_s06,Consumer natural resource rents received,288483.0246455288
540,s07,r540_s07,Consumer natural resource rents received,117361.86042009736
540,s08,r540_s08,Consumer natural resource rents received,452032.45594062615
540,s09,r540_s09,Consumer natural resource rents received,160520.7381229719
540,s10,r540_s10,Consumer natural resource rents received,115847.51383403158
540,s11,r540_s11,Consumer natural resource rents received,464147.2286291519
540,s12,r540_s12,Consumer natural resource rents received,1382598.4330780746
540,s13,r540_s13,Consumer natural resource rents received,567122.7964816239
540,s14,r540_s14,Consumer natural resource rents received,1197848.149578043
540,s15,r540_s15,Consumer natural resource rents received,6067986.77036454
540,s16,r540_s16,Consumer natural resource rents received,1271293.959002236
540,s17,r540_s17,Consumer natural resource rents received,731429.4010697667
540,s18,r540_s18,Consumer natural resource rents received,477776.3479037433
540,s19,r540_s19,Consumer natural resource rents received,552736.5039139985
540,s20,r540_s20,Consumer natural resource rents received,190050.4965512545
540,s21,r540_s21,Consumer natural resource rents received,64359.729907795256
540,s22,r540_s22,Consumer natural resource rents received,4633900.553360637
540,s23,r540_s23,Consumer natural resource rents received,12195033.057589697
540,s24,r540_s24,Consumer natural resource rents received,4759591.320004063
540,s25,r540_s25,Consumer natural resource rents received,430074.43044267327
540,s26,r540_s26,Consumer natural resource rents received,2017866.825932692
540,s27,r540_s27,Consumer natural resource rents received,1126673.860032949
540,s28,r540_s28,Consumer natural resource rents received,1340953.9019612642
540,s01,r540_s01,Consumer non-product taxes paid,48396761.034087405
540,s02,r540_s02,Consumer non-product taxes paid,58881971.09417088
540,s03,r540_s03,Consumer non-product taxes paid,70699784.09928009
540,s04,r540_s04,Consumer non-product taxes paid,365734361.45436674
540,s05,r540_s05,Consumer non-product taxes paid,79441165.94874297
540,s06,r540_s06,Consumer non-product taxes paid,35196179.04153516
540,s07,r540_s07,Consumer non-product taxes paid,32486675.272589363
540,s08,r540_s08,Consumer non-product taxes paid,71612026.02277496
540,s09,r540_s09,Consumer non-product taxes paid,39769489.80342967
540,s10,r540_s10,Consumer non-product taxes paid,25130930.30649895
540,s11,r540_s11,Consumer non-product taxes paid,60587197.84941421
540,s12,r540_s12,Consumer non-product taxes paid,244633078.96604407
540,s13,r540_s13,Consumer non-product taxes paid,143381671.70044836
540,s14,r540_s14,Consumer non-product taxes paid,160316095.2663052
540,s15,r540_s15,Consumer non-product taxes paid,1637957047.4262917
540,s16,r540_s16,Consumer non-product taxes paid,331905728.6535553
540,s17,r540_s17,Consumer non-product taxes paid,218534518.74877337
540,s18,r540_s18,Consumer non-product taxes paid,82827848.47952782
540,s19,r540_s19,Consumer non-product taxes paid,85953782.88639018
540,s20,r540_s20,Consumer non-product taxes paid,35986252.12142378
540,s21,r540_s21,Consumer non-product taxes paid,13515718.002686253
540,s22,r540_s22,Consumer non-product taxes paid,356902901.4568972
540,s23,r540_s23,Consumer non-product taxes paid,1027237276.1170628
540,s24,r540_s24,Consumer non-product taxes paid,817432126.4117993
540,s25,r540_s25,Consumer non-product taxes paid,7545961.18848914
540,s26,r540_s26,Consumer non-product taxes paid,380238016.4549428
540,s27,r540_s27,Consumer non-product taxes paid,226344026.53150836
540,s28,r540_s28,Consumer non-product taxes paid,64104877.941631645
540,s01,r540_s01,Consumer other transfers paid,7453972.025064442
540,s02,r540_s02,Consumer other transfers paid,5176369.461850368
540,s03,r540_s03,Consumer other transfers paid,7296216.003369961
540,s04,r540_s04,Consumer other transfers paid,26749505.42857069
540,s05,r540_s05,Consumer other transfers paid,6428557.884050313
540,s06,r540_s06,Consumer other transfers paid,3756565.266600015
540,s07,r540_s07,Consumer other transfers paid,1528261.4601653602
540,s08,r540_s08,Consumer other transfers paid,5886271.559475534
540,s09,r540_s09,Consumer other transfers paid,2090267.287451977
540,s10,r540_s10,Consumer other transfers paid,1508541.9574535491
540,s11,r540_s11,Consumer other transfers paid,6044027.581170015
540,s12,r540_s12,Consumer other transfers paid,18003905.975882884
540,s13,r540_s13,Consumer other transfers paid,7384953.765573107
540,s14,r540_s14,Consumer other transfers paid,15598126.645042043
540,s15,r540_s15,Consumer other transfers paid,79016047.36623174
540,s16,r540_s16,Consumer other transfers paid,16554522.526564837
540,s17,r540_s17,Consumer other transfers paid,9524519.80980451
540,s18,r540_s18,Consumer other transfers paid,6221503.105576307
540,s19,r540_s19,Consumer other transfers paid,7197618.48981091
540,s20,r540_s20,Consumer other transfers paid,2474797.590332293
540,s21,r540_s21,Consumer other transfers paid,838078.8652519718
540,s22,r540_s22,Consumer other transfers paid,60341678.29814944
540,s23,r540_s23,Consumer other transfers paid,158801155.3382227
540,s24,r540_s24,Consumer other transfers paid,61978397.02323031
540,s25,r540_s25,Consumer other transfers paid,5600338.770154286
540,s26,r540_s26,Consumer other transfers paid,26276237.36348725
540,s27,r540_s27,Consumer other transfers paid,14671310.017586963
540,s28,r540_s28,Consumer other transfers paid,17461619.651308104
540,s01,r540_s01,Consumer other transfers received,6521664.241380247
540,s02,r540_s02,Consumer other transfers received,4528933.500958573
540,s03,r540_s03,Consumer other transfers received,6383639.60135104
540,s04,r540_s04,Consumer other transfers received,23403803.024952803
540,s05,r540_s05,Consumer other transfers received,5624504.081190403
540,s06,r540_s06,Consumer other transfers received,3286711.7406956623
540,s07,r540_s07,Consumer other transfers received,1337113.7002830105
540,s08,r540_s08,Consumer other transfers received,5150044.381090004
540,s09,r540_s09,Consumer other transfers received,1828826.4803870865
540,s10,r540_s10,Consumer other transfers received,1319860.6202793585
540,s11,r540_s11,Consumer other transfers received,5288069.021119211
540,s12,r540_s12,Consumer other transfers received,15752062.043334251
540,s13,r540_s13,Consumer other transfers received,6461278.461367469
540,s14,r540_s14,Consumer other transfers received,13647186.28288862
540,s15,r540_s15,Consumer other transfers received,69133091.57462448
540,s16,r540_s16,Consumer other transfers received,14483960.663065776
540,s17,r540_s17,Consumer other transfers received,8333237.6417635875
540,s18,r540_s18,Consumer other transfers received,5443346.741152069
540,s19,r540_s19,Consumer other transfers received,6297374.201332786
540,s20,r540_s20,Consumer other transfers received,2165261.540458296
540,s21,r540_s21,Consumer other transfers received,733255.9001551976
540,s22,r540_s22,Consumer other transfers received,52794424.81116887
540,s23,r540_s23,Consumer other transfers received,138939053.26939648
540,s24,r540_s24,Consumer other transfers received,54226430.45147174
540,s25,r540_s25,Consumer other transfers received,4899874.721037067
540,s26,r540_s26,Consumer other transfers received,22989729.104865227
540,s27,r540_s27,Consumer other transfers received,12836291.52271694
540,s28,r540_s28,Consumer other transfers received,15277602.3432338
540,s01,r540_s01,Consumer pension investment income,3292368.1507098065
540,s02,r540_s02,Consumer pension investment income,9050942.378666531
540,s03,r540_s03,Consumer pension investment income,10365622.9008931
540,s04,r540_s04,Consumer pension investment income,56405440.830849946
540,s05,r540_s05,Consumer pension investment income,11427807.74461244
540,s06,r540_s06,Consumer pension investment income,4002765.4247791856
540,s07,r540_s07,Consumer pension investment income,5364759.372690135
540,s08,r540_s08,Consumer pension investment income,9421271.187168907
540,s09,r540_s09,Consumer pension investment income,5240122.942808208
540,s10,r540_s10,Consumer pension investment income,4683392.964532994
540,s11,r540_s11,Consumer pension investment income,8697297.66954639
540,s12,r540_s12,Consumer pension investment income,39673001.07096352
540,s13,r540_s13,Consumer pension investment income,25573175.981329363
540,s14,r540_s14,Consumer pension investment income,23802702.869473983
540,s15,r540_s15,Consumer pension investment income,276642158.26039845
540,s16,r540_s16,Consumer pension investment income,52727841.9228442
540,s17,r540_s17,Consumer pension investment income,39421782.557799466
540,s18,r540_s18,Consumer pension investment income,13714848.452976352
540,s19,r540_s19,Consumer pension investment income,13827476.14236123
540,s20,r540_s20,Consumer pension investment income,5769793.506349594
540,s21,r540_s21,Consumer pension investment income,3036363.37326081
540,s22,r540_s22,Consumer pension investment income,33970921.52261008
540,s23,r540_s23,Consumer pension investment income,26384417.120837875
540,s24,r540_s24,Consumer pension investment income,148174041.0447264
540,s25,r540_s25,Consumer pension investment income,160670.16528904325
540,s26,r540_s26,Consumer pension investment income,76585729.74627587
540,s27,r540_s27,Consumer pension investment income,38454225.517211504
540,s28,r540_s28,Consumer pension investment income,1831434.313572815
540,s01,r540_s01,Consumer product taxes paid (predicted),38315037.69130458
540,s02,r540_s02,Consumer product taxes paid (predicted),33108998.00667445
540,s03,r540_s03,Consumer product taxes paid (predicted),39330079.49232496
540,s04,r540_s04,Consumer product taxes paid (predicted),132626642.4004883
540,s05,r540_s05,Consumer product taxes paid (predicted),44476668.12497802
540,s06,r540_s06,Consumer product taxes paid (predicted),25007567.89347293
540,s07,r540_s07,Consumer product taxes paid (predicted),19156290.42328797
540,s08,r540_s08,Consumer product taxes paid (predicted),30268293.8310128
540,s09,r540_s09,Consumer product taxes paid (predicted),27237809.75810942
540,s10,r540_s10,Consumer product taxes paid (predicted),22856914.94164838
540,s11,r540_s11,Consumer product taxes paid (predicted),41228154.2091617
540,s12,r540_s12,Consumer product taxes paid (predicted),101644562.5803352
