prod_sector,value,var_name,prod_muni_name
11,2268128.7909058104,Producer product taxes paid,Syddjurs
12,12928327.046334341,Producer product taxes paid,Syddjurs
13,4412143.962710817,Producer product taxes paid,Syddjurs
14,2683672.987072836,Producer product taxes paid,Syddjurs
15,13913643.767652191,Producer product taxes paid,Syddjurs
16,6379346.913053097,Producer product taxes paid,Syddjurs
17,20037347.74135516,Producer product taxes paid,Syddjurs
18,8210107.263812007,Producer product taxes paid,Syddjurs
19,14053145.883071294,Producer product taxes paid,Syddjurs
20,1365691.9106656075,Producer product taxes paid,Syddjurs
21,0.0,Producer product taxes paid,Syddjurs
24,40593235.60939926,Producer product taxes paid,Syddjurs
26,27342139.101457037,Producer product taxes paid,Syddjurs
27,23611626.176353,Producer product taxes paid,Syddjurs
77,5321459.356419853,Producer product taxes paid,Syddjurs
88,38468810.065359585,Producer product taxes paid,Syddjurs
99,5580357.46256489,Producer product taxes paid,Syddjurs
01,185124.5993724584,Producer sales to capital accumulation cell,Syddjurs
02,14817646.71710639,Producer sales to capital accumulation cell,Syddjurs
03,11539725.995222032,Producer sales to capital accumulation cell,Syddjurs
04,11145087.948809626,Producer sales to capital accumulation cell,Syddjurs
05,9785169.135592503,Producer sales to capital accumulation cell,Syddjurs
06,57036197.91607518,Producer sales to capital accumulation cell,Syddjurs
07,2137938.1252389043,Producer sales to capital accumulation cell,Syddjurs
08,340000.49766128167,Producer sales to capital accumulation cell,Syddjurs
09,4167488.586718554,Producer sales to capital accumulation cell,Syddjurs
10,756459.5886992791,Producer sales to capital accumulation cell,Syddjurs
11,4320824.561480227,Producer sales to capital accumulation cell,Syddjurs
12,816504946.9378324,Producer sales to capital accumulation cell,Syddjurs
13,51935792.34715354,Producer sales to capital accumulation cell,Syddjurs
14,664230.6784100622,Producer sales to capital accumulation cell,Syddjurs
15,277136081.5250379,Producer sales to capital accumulation cell,Syddjurs
16,67580959.07609473,Producer sales to capital accumulation cell,Syddjurs
17,33723652.92396328,Producer sales to capital accumulation cell,Syddjurs
18,11416030.12868191,Producer sales to capital accumulation cell,Syddjurs
19,10266722.996629711,Producer sales to capital accumulation cell,Syddjurs
20,100525693.72931129,Producer sales to capital accumulation cell,Syddjurs
21,0.0,Producer sales to capital accumulation cell,Syddjurs
24,1556878.0154830455,Producer sales to capital accumulation cell,Syddjurs
26,10036805.030996617,Producer sales to capital accumulation cell,Syddjurs
27,7820380.694849409,Producer sales to capital accumulation cell,Syddjurs
77,66116.85021891099,Producer sales to capital accumulation cell,Syddjurs
88,0.0,Producer sales to capital accumulation cell,Syddjurs
99,69333.54149573119,Producer sales to capital accumulation cell,Syddjurs
01,6841.888671874999,Producer sales to government,Syddjurs
02,161334656.0,Producer sales to government,Syddjurs
03,4434352.5,Producer sales to government,Syddjurs
04,106157136.0,Producer sales to government,Syddjurs
05,358423.0,Producer sales to government,Syddjurs
06,329804.24999999994,Producer sales to government,Syddjurs
07,12020924.000000002,Producer sales to government,Syddjurs
08,0.0,Producer sales to government,Syddjurs
09,445.08837890625006,Producer sales to government,Syddjurs
10,0.0,Producer sales to government,Syddjurs
11,1258134.5,Producer sales to government,Syddjurs
12,31855402.0,Producer sales to government,Syddjurs
13,5681867.5,Producer sales to government,Syddjurs
14,69311712.0,Producer sales to government,Syddjurs
15,4941807.000000001,Producer sales to government,Syddjurs
16,3741638.5,Producer sales to government,Syddjurs
17,6100149.5,Producer sales to government,Syddjurs
18,204264000.0,Producer sales to government,Syddjurs
19,8381186.499999999,Producer sales to government,Syddjurs
20,3686958.5,Producer sales to government,Syddjurs
21,0.0,Producer sales to government,Syddjurs
24,839056000.0000001,Producer sales to government,Syddjurs
26,705926208.0,Producer sales to government,Syddjurs
27,373364992.0,Producer sales to government,Syddjurs
77,0.0,Producer sales to government,Syddjurs
88,0.0,Producer sales to government,Syddjurs
99,0.0,Producer sales to government,Syddjurs
01,2287119.8733205474,Producer dividends paid,Norddjurs
02,3453090.8560862183,Producer dividends paid,Norddjurs
03,14256225.469780302,Producer dividends paid,Norddjurs
04,5905139.2800496,Producer dividends paid,Norddjurs
05,9265385.120636854,Producer dividends paid,Norddjurs
06,2958092.4308339017,Producer dividends paid,Norddjurs
07,102139.8800040464,Producer dividends paid,Norddjurs
08,402133.3146720563,Producer dividends paid,Norddjurs
09,37363.17907564552,Producer dividends paid,Norddjurs
10,976222.8495640552,Producer dividends paid,Norddjurs
11,7040536.816906759,Producer dividends paid,Norddjurs
12,19666750.030534197,Producer dividends paid,Norddjurs
13,223015.58027980063,Producer dividends paid,Norddjurs
14,858913.056914251,Producer dividends paid,Norddjurs
15,34637457.8492815,Producer dividends paid,Norddjurs
16,5217629.027181009,Producer dividends paid,Norddjurs
17,16956947.752065327,Producer dividends paid,Norddjurs
18,2474241.365272046,Producer dividends paid,Norddjurs
19,9981059.692519218,Producer dividends paid,Norddjurs
20,1891213.1495787392,Producer dividends paid,Norddjurs
21,68114.28477256036,Producer dividends paid,Norddjurs
24,0.0,Producer dividends paid,Norddjurs
26,1793833.8801599974,Producer dividends paid,Norddjurs
27,2508723.087217493,Producer dividends paid,Norddjurs
77,4.2772789894047964e-10,Producer dividends paid,Norddjurs
88,0.0,Producer dividends paid,Norddjurs
99,0.0,Producer dividends paid,Norddjurs
01,46028512.00000001,Producer exports,Norddjurs
02,60808380.0,Producer exports,Norddjurs
03,67149664.0,Producer exports,Norddjurs
04,312237472.0,Producer exports,Norddjurs
05,67196447.71191847,Producer exports,Norddjurs
06,65118700.00000001,Producer exports,Norddjurs
07,5130667.499999999,Producer exports,Norddjurs
08,16174918.999999998,Producer exports,Norddjurs
09,6156941.500000001,Producer exports,Norddjurs
10,49290772.0,Producer exports,Norddjurs
11,150722464.0,Producer exports,Norddjurs
12,426218016.0,Producer exports,Norddjurs
13,19156580.0,Producer exports,Norddjurs
14,5021901.0,Producer exports,Norddjurs
15,1337446400.0,Producer exports,Norddjurs
16,214825616.0,Producer exports,Norddjurs
17,34387048.0,Producer exports,Norddjurs
18,6076498.5,Producer exports,Norddjurs
19,401725920.0,Producer exports,Norddjurs
20,41998936.00000001,Producer exports,Norddjurs
21,10557698.481665775,Producer exports,Norddjurs
24,4301206.000000001,Producer exports,Norddjurs
26,1821074.0,Producer exports,Norddjurs
27,4279630.499999999,Producer exports,Norddjurs
77,0.0,Producer exports,Norddjurs
88,0.0,Producer exports,Norddjurs
99,0.0,Producer exports,Norddjurs
01,24455866.000000004,Producer imports,Norddjurs
02,83671224.00000001,Producer imports,Norddjurs
03,188223520.00000003,Producer imports,Norddjurs
04,235152720.00000006,Producer imports,Norddjurs
05,239460261.45687246,Producer imports,Norddjurs
06,13499102.999999996,Producer imports,Norddjurs
07,1979657.5,Producer imports,Norddjurs
08,15125625.999999998,Producer imports,Norddjurs
09,2952786.0,Producer imports,Norddjurs
10,147765904.00000003,Producer imports,Norddjurs
11,194569919.99999994,Producer imports,Norddjurs
12,554298432.0,Producer imports,Norddjurs
13,9996725.0,Producer imports,Norddjurs
14,18807504.000000004,Producer imports,Norddjurs
15,988183040.0000002,Producer imports,Norddjurs
16,63261020.000000015,Producer imports,Norddjurs
17,18386802.0,Producer imports,Norddjurs
18,8577496.000000004,Producer imports,Norddjurs
19,256812080.00000006,Producer imports,Norddjurs
20,48852808.0,Producer imports,Norddjurs
21,5151606.914220324,Producer imports,Norddjurs
24,50309744.00000001,Producer imports,Norddjurs
26,25310466.000000007,Producer imports,Norddjurs
27,28664722.0,Producer imports,Norddjurs
77,195709.89062500026,Producer imports,Norddjurs
88,364522.46875000076,Producer imports,Norddjurs
99,293209.31249999965,Producer imports,Norddjurs
01,4046857.3958404134,Producer product taxes paid,Norddjurs
02,11494319.73837564,Producer product taxes paid,Norddjurs
03,1968445.650583845,Producer product taxes paid,Norddjurs
04,34741331.95384937,Producer product taxes paid,Norddjurs
05,12509466.671227235,Producer product taxes paid,Norddjurs
06,1650706.0702641828,Producer product taxes paid,Norddjurs
07,342021.6085110891,Producer product taxes paid,Norddjurs
08,0.0,Producer product taxes paid,Norddjurs
09,60336.683374369706,Producer product taxes paid,Norddjurs
10,8474971.662850328,Producer product taxes paid,Norddjurs
11,4950403.842492086,Producer product taxes paid,Norddjurs
12,17185447.034983754,Producer product taxes paid,Norddjurs
13,630278.0478238147,Producer product taxes paid,Norddjurs
14,3624377.8393434053,Producer product taxes paid,Norddjurs
15,14727563.655122168,Producer product taxes paid,Norddjurs
16,2600369.2077746014,Producer product taxes paid,Norddjurs
17,28463081.206088796,Producer product taxes paid,Norddjurs
18,5611374.580174403,Producer product taxes paid,Norddjurs
19,27791737.72678943,Producer product taxes paid,Norddjurs
20,1845181.7261107718,Producer product taxes paid,Norddjurs
21,496952.8555462884,Producer product taxes paid,Norddjurs
24,48400370.468432166,Producer product taxes paid,Norddjurs
26,29640446.566869177,Producer product taxes paid,Norddjurs
27,28761233.455788057,Producer product taxes paid,Norddjurs
77,6041334.968378589,Producer product taxes paid,Norddjurs
88,23040534.550751694,Producer product taxes paid,Norddjurs
99,9051027.952366937,Producer product taxes paid,Norddjurs
01,162689.66638302925,Producer sales to capital accumulation cell,Norddjurs
02,8711120.913946964,Producer sales to capital accumulation cell,Norddjurs
03,8379752.009492557,Producer sales to capital accumulation cell,Norddjurs
04,20450685.016846545,Producer sales to capital accumulation cell,Norddjurs
05,34908264.147424884,Producer sales to capital accumulation cell,Norddjurs
06,14411633.916997852,Producer sales to capital accumulation cell,Norddjurs
07,133381.41496039485,Producer sales to capital accumulation cell,Norddjurs
08,2700658.4813297978,Producer sales to capital accumulation cell,Norddjurs
09,3133074.2543050614,Producer sales to capital accumulation cell,Norddjurs
10,10374527.833922433,Producer sales to capital accumulation cell,Norddjurs
11,10754606.34021263,Producer sales to capital accumulation cell,Norddjurs
12,1039127650.6606312,Producer sales to capital accumulation cell,Norddjurs
13,3190417.287658828,Producer sales to capital accumulation cell,Norddjurs
14,800088.3029997256,Producer sales to capital accumulation cell,Norddjurs
15,212557708.80930725,Producer sales to capital accumulation cell,Norddjurs
16,28138413.887798227,Producer sales to capital accumulation cell,Norddjurs
17,40857187.32680429,Producer sales to capital accumulation cell,Norddjurs
18,3236696.578133791,Producer sales to capital accumulation cell,Norddjurs
19,15549196.101965254,Producer sales to capital accumulation cell,Norddjurs
20,135819931.72849926,Producer sales to capital accumulation cell,Norddjurs
21,193801.4267877201,Producer sales to capital accumulation cell,Norddjurs
24,1505633.829233,Producer sales to capital accumulation cell,Norddjurs
26,6564381.821125049,Producer sales to capital accumulation cell,Norddjurs
27,10190327.465520712,Producer sales to capital accumulation cell,Norddjurs
77,75060.98914957249,Producer sales to capital accumulation cell,Norddjurs
88,0.0,Producer sales to capital accumulation cell,Norddjurs
99,112455.1404765578,Producer sales to capital accumulation cell,Norddjurs
01,6012.73193359375,Producer sales to government,Norddjurs
02,92536976.0,Producer sales to government,Norddjurs
03,3220074.0000000005,Producer sales to government,Norddjurs
04,180042800.0,Producer sales to government,Norddjurs
05,9166768.000000002,Producer sales to government,Norddjurs
06,0.0,Producer sales to government,Norddjurs
07,807406.375,Producer sales to government,Norddjurs
08,163.59988403320312,Producer sales to government,Norddjurs
09,340.74557495117193,Producer sales to government,Norddjurs
10,0.0,Producer sales to government,Norddjurs
11,2072587.25,Producer sales to government,Norddjurs
12,39644480.0,Producer sales to government,Norddjurs
13,546762.9375,Producer sales to government,Norddjurs
14,115171736.0,Producer sales to government,Norddjurs
15,8410323.0,Producer sales to government,Norddjurs
16,1568095.75,Producer sales to government,Norddjurs
17,8689007.0,Producer sales to government,Norddjurs
18,215033616.0,Producer sales to government,Norddjurs
19,6161415.499999999,Producer sales to government,Norddjurs
20,4981437.499999999,Producer sales to government,Norddjurs
21,1173150.625,Producer sales to government,Norddjurs
24,987642496.0,Producer sales to government,Norddjurs
26,727848960.0000001,Producer sales to government,Norddjurs
27,459721440.0,Producer sales to government,Norddjurs
77,0.0,Producer sales to government,Norddjurs
88,0.0,Producer sales to government,Norddjurs
99,0.0,Producer sales to government,Norddjurs
01,0.0,Producer dividends paid,Favrskov
02,0.0,Producer dividends paid,Favrskov
03,9334939.418944543,Producer dividends paid,Favrskov
04,8895039.782447634,Producer dividends paid,Favrskov
05,1606315.2073292527,Producer dividends paid,Favrskov
06,405143.3034260966,Producer dividends paid,Favrskov
07,0.0,Producer dividends paid,Favrskov
08,1314385.836698195,Producer dividends paid,Favrskov
09,0.0,Producer dividends paid,Favrskov
10,5272688.498890144,Producer dividends paid,Favrskov
11,2537797.334633103,Producer dividends paid,Favrskov
12,20832626.96437904,Producer dividends paid,Favrskov
13,6206684.563944171,Producer dividends paid,Favrskov
14,1168319.212529612,Producer dividends paid,Favrskov
15,71940228.48453158,Producer dividends paid,Favrskov
16,29844291.19125692,Producer dividends paid,Favrskov
17,11545737.550820615,Producer dividends paid,Favrskov
18,1059518.8459425631,Producer dividends paid,Favrskov
19,8510938.322258117,Producer dividends paid,Favrskov
20,1817262.5668055897,Producer dividends paid,Favrskov
21,30249.957639771663,Producer dividends paid,Favrskov
24,0.0,Producer dividends paid,Favrskov
26,1910805.2908744416,Producer dividends paid,Favrskov
27,2299412.1115192766,Producer dividends paid,Favrskov
77,0.0,Producer dividends paid,Favrskov
88,0.0,Producer dividends paid,Favrskov
99,0.0,Producer dividends paid,Favrskov
01,7230136.000000001,Producer exports,Favrskov
02,1154157.375,Producer exports,Favrskov
03,14779859.0,Producer exports,Favrskov
04,540797951.9999999,Producer exports,Favrskov
05,1971349.6821443485,Producer exports,Favrskov
06,1965089.875,Producer exports,Favrskov
07,0.0,Producer exports,Favrskov
08,1784173.375,Producer exports,Favrskov
09,13569074.0,Producer exports,Favrskov
10,66314719.99999999,Producer exports,Favrskov
11,16069721.000000002,Producer exports,Favrskov
12,475558944.0,Producer exports,Favrskov
13,205431504.00000003,Producer exports,Favrskov
14,5262928.0,Producer exports,Favrskov
15,3215525375.9999995,Producer exports,Favrskov
16,1162738688.0,Producer exports,Favrskov
17,20201198.0,Producer exports,Favrskov
18,2060776.0,Producer exports,Favrskov
19,311772992.0,Producer exports,Favrskov
20,41919848.00000001,Producer exports,Favrskov
21,5297153.9944343055,Producer exports,Favrskov
24,4134561.5,Producer exports,Favrskov
26,1282539.125,Producer exports,Favrskov
27,4186411.000000001,Producer exports,Favrskov
77,0.0,Producer exports,Favrskov
88,0.0,Producer exports,Favrskov
99,0.0,Producer exports,Favrskov
01,25379023.999999993,Producer imports,Favrskov
02,5059623.0,Producer imports,Favrskov
03,143669344.0,Producer imports,Favrskov
04,341919359.99999994,Producer imports,Favrskov
05,15121353.52302058,Producer imports,Favrskov
06,21100454.0,Producer imports,Favrskov
07,0.0,Producer imports,Favrskov
08,3660242.75,Producer imports,Favrskov
09,9826673.0,Producer imports,Favrskov
10,48107364.00000001,Producer imports,Favrskov
11,145350512.0,Producer imports,Favrskov
12,673001408.0000001,Producer imports,Favrskov
13,109950736.00000004,Producer imports,Favrskov
14,25646138.00000003,Producer imports,Favrskov
15,1686597759.9999998,Producer imports,Favrskov
16,341750688.00000006,Producer imports,Favrskov
17,18568440.000000004,Producer imports,Favrskov
18,7920427.500000002,Producer imports,Favrskov
19,203868064.00000006,Producer imports,Favrskov
20,48760812.0,Producer imports,Favrskov
21,2584735.3041142398,Producer imports,Favrskov
24,92415760.0,Producer imports,Favrskov
26,22307104.00000001,Producer imports,Favrskov
27,26110198.0,Producer imports,Favrskov
77,178819.10937500003,Producer imports,Favrskov
88,700458.4375000009,Producer imports,Favrskov
99,244168.74999999988,Producer imports,Favrskov
01,4199617.430790809,Producer product taxes paid,Favrskov
02,1891105.090618493,Producer product taxes paid,Favrskov
03,1502496.938691026,Producer product taxes paid,Favrskov
04,69541494.28466155,Producer product taxes paid,Favrskov
05,10028186.26523702,Producer product taxes paid,Favrskov
06,233982.27991931405,Producer product taxes paid,Favrskov
07,0.0,Producer product taxes paid,Favrskov
08,0.0,Producer product taxes paid,Favrskov
09,311216.15153899224,Producer product taxes paid,Favrskov
10,1952864.389384592,Producer product taxes paid,Favrskov
11,3692919.740498087,Producer product taxes paid,Favrskov
12,21882881.797014356,Producer product taxes paid,Favrskov
13,9114073.539699823,Producer product taxes paid,Favrskov
14,3448014.2373490795,Producer product taxes paid,Favrskov
15,20231850.476414993,Producer product taxes paid,Favrskov
16,14060830.496404039,Producer product taxes paid,Favrskov
17,26153269.520424243,Producer product taxes paid,Favrskov
18,5286139.964205891,Producer product taxes paid,Favrskov
19,22838309.234288264,Producer product taxes paid,Favrskov
20,1841707.267293212,Producer product taxes paid,Favrskov
21,249338.05959022744,Producer product taxes paid,Favrskov
24,70385161.9071296,Producer product taxes paid,Favrskov
26,28120243.842351012,Producer product taxes paid,Favrskov
27,27013868.15104317,Producer product taxes paid,Favrskov
77,5519936.838041873,Producer product taxes paid,Favrskov
88,44274195.24695087,Producer product taxes paid,Favrskov
99,7537203.414758316,Producer product taxes paid,Favrskov
01,168830.87813783513,Producer sales to capital accumulation cell,Favrskov
02,1296089.3562281237,Producer sales to capital accumulation cell,Favrskov
03,6396190.315632185,Producer sales to capital accumulation cell,Favrskov
04,16809943.20820024,Producer sales to capital accumulation cell,Favrskov
05,16145962.190979969,Producer sales to capital accumulation cell,Favrskov
06,236638.5502538678,Producer sales to capital accumulation cell,Favrskov
07,0.0,Producer sales to capital accumulation cell,Favrskov
08,653531.0284532568,Producer sales to capital accumulation cell,Favrskov
09,7438778.883745263,Producer sales to capital accumulation cell,Favrskov
10,632142.92306514,Producer sales to capital accumulation cell,Favrskov
11,9397820.458815215,Producer sales to capital accumulation cell,Favrskov
12,1425498646.8984258,Producer sales to capital accumulation cell,Favrskov
13,92013637.20714173,Producer sales to capital accumulation cell,Favrskov
14,1266919.0835014738,Producer sales to capital accumulation cell,Favrskov
15,441528417.6365492,Producer sales to capital accumulation cell,Favrskov
16,153534884.9782364,Producer sales to capital accumulation cell,Favrskov
17,67234029.15205263,Producer sales to capital accumulation cell,Favrskov
18,3636153.419986453,Producer sales to capital accumulation cell,Favrskov
19,22562678.64389796,Producer sales to capital accumulation cell,Favrskov
20,135564188.67048886,Producer sales to capital accumulation cell,Favrskov
21,97236.71996873232,Producer sales to capital accumulation cell,Favrskov
24,8156784.455758709,Producer sales to capital accumulation cell,Favrskov
26,2682176.3706223485,Producer sales to capital accumulation cell,Favrskov
27,9864897.664190546,Producer sales to capital accumulation cell,Favrskov
77,68582.84113581869,Producer sales to capital accumulation cell,Favrskov
88,0.0,Producer sales to capital accumulation cell,Favrskov
99,93646.5144426935,Producer sales to capital accumulation cell,Favrskov
01,6239.7001953125,Producer sales to government,Favrskov
02,16113752.0,Producer sales to government,Favrskov
03,2457853.75,Producer sales to government,Favrskov
04,222935456.0,Producer sales to government,Favrskov
05,1156814.875,Producer sales to government,Favrskov
06,493630.5,Producer sales to government,Favrskov
07,0.0,Producer sales to government,Favrskov
08,39.589454650878906,Producer sales to government,Favrskov
09,787.7593994140625,Producer sales to government,Favrskov
10,0.0,Producer sales to government,Favrskov
11,3474878.2500000005,Producer sales to government,Favrskov
12,54346964.0,Producer sales to government,Favrskov
13,10222078.000000002,Producer sales to government,Favrskov
14,72633952.0,Producer sales to government,Favrskov
15,15205022.0,Producer sales to government,Favrskov
16,8495799.999999998,Producer sales to government,Favrskov
17,9026284.0,Producer sales to government,Favrskov
18,70684984.00000001,Producer sales to government,Favrskov
19,14067994.999999998,Producer sales to government,Favrskov
20,4972057.500000001,Producer sales to government,Favrskov
21,588609.3125,Producer sales to government,Favrskov
24,1235494784.0000002,Producer sales to government,Favrskov
26,728620416.0,Producer sales to government,Favrskov
27,433969408.0,Producer sales to government,Favrskov
77,0.0,Producer sales to government,Favrskov
88,0.0,Producer sales to government,Favrskov
99,0.0,Producer sales to government,Favrskov
01,1193114.2590674255,Producer dividends paid,Odder
02,217318.85538023556,Producer dividends paid,Odder
03,5095871.628708207,Producer dividends paid,Odder
04,657977.9502456557,Producer dividends paid,Odder
05,2594144.129103729,Producer dividends paid,Odder
06,840802.2776405313,Producer dividends paid,Odder
07,0.0,Producer dividends paid,Odder
08,318387.189713019,Producer dividends paid,Odder
09,211484.8907289637,Producer dividends paid,Odder
10,1338942.527021073,Producer dividends paid,Odder
11,3997012.2673648223,Producer dividends paid,Odder
12,8419068.67410914,Producer dividends paid,Odder
13,898701.4871962323,Producer dividends paid,Odder
14,0.0,Producer dividends paid,Odder
15,10545786.842665987,Producer dividends paid,Odder
16,4649361.349847003,Producer dividends paid,Odder
17,9824188.28347826,Producer dividends paid,Odder
18,0.0,Producer dividends paid,Odder
19,4207213.896441906,Producer dividends paid,Odder
20,903015.6335737568,Producer dividends paid,Odder
21,0.0,Producer dividends paid,Odder
24,0.0,Producer dividends paid,Odder
26,763343.375640852,Producer dividends paid,Odder
27,659301.7312912764,Producer dividends paid,Odder
77,0.0,Producer dividends paid,Odder
88,1.2831836995285774e-09,Producer dividends paid,Odder
99,0.0,Producer dividends paid,Odder
01,18477602.0,Producer exports,Odder
02,17169440.0,Producer exports,Odder
03,31694380.0,Producer exports,Odder
04,29852088.0,Producer exports,Odder
05,20258742.456742916,Producer exports,Odder
06,27778702.0,Producer exports,Odder
07,0.0,Producer exports,Odder
08,0.0,Producer exports,Odder
09,12788637.0,Producer exports,Odder
10,2299232.0,Producer exports,Odder
11,50313195.99999999,Producer exports,Odder
12,165471280.00000003,Producer exports,Odder
13,61735324.0,Producer exports,Odder
14,1759829.0,Producer exports,Odder
15,480541920.0,Producer exports,Odder
16,187724720.0,Producer exports,Odder
17,7010045.0,Producer exports,Odder
18,2228081.75,Producer exports,Odder
19,144088832.0,Producer exports,Odder
20,20093142.0,Producer exports,Odder
21,0.0,Producer exports,Odder
24,2131223.5,Producer exports,Odder
26,2001196.375,Producer exports,Odder
27,1316054.5,Producer exports,Odder
77,0.0,Producer exports,Odder
88,0.0,Producer exports,Odder
99,0.0,Producer exports,Odder
01,16464878.000000007,Producer imports,Odder
02,9248705.0,Producer imports,Odder
03,140832752.0,Producer imports,Odder
04,37509000.00000002,Producer imports,Odder
05,74623117.21291032,Producer imports,Odder
06,7240789.0,Producer imports,Odder
07,0.0,Producer imports,Odder
08,0.0,Producer imports,Odder
09,6214745.500000001,Producer imports,Odder
10,7014764.500000002,Producer imports,Odder
11,42589179.99999999,Producer imports,Odder
12,226205376.0,Producer imports,Odder
13,20404556.0,Producer imports,Odder
14,7310618.500000002,Producer imports,Odder
15,280770304.0,Producer imports,Odder
16,54060616.0,Producer imports,Odder
17,6796238.000000002,Producer imports,Odder
18,4700930.999999998,Producer imports,Odder
19,96593895.99999997,Producer imports,Odder
20,23372172.0,Producer imports,Odder
21,0.0,Producer imports,Odder
24,21049688.00000001,Producer imports,Odder
26,21043178.000000004,Producer imports,Odder
27,7698558.500000004,Producer imports,Odder
77,90304.8125000001,Producer imports,Odder
88,357838.6874999991,Producer imports,Odder
99,134052.98437499997,Producer imports,Odder
01,2724541.0576687325,Producer product taxes paid,Odder
02,2333471.7881063176,Producer product taxes paid,Odder
03,1472831.7895932095,Producer product taxes paid,Odder
04,6877160.0884379,Producer product taxes paid,Odder
05,2919052.202329634,Producer product taxes paid,Odder
06,589149.882564973,Producer product taxes paid,Odder
07,0.0,Producer product taxes paid,Odder
08,0.0,Producer product taxes paid,Odder
09,124138.63723065985,Producer product taxes paid,Odder
10,854041.9552424636,Producer product taxes paid,Odder
11,893575.128793632,Producer product taxes paid,Odder
12,7459219.256298593,Producer product taxes paid,Odder
13,1288080.8314910468,Producer product taxes paid,Odder
14,1478154.166517414,Producer product taxes paid,Odder
15,4215654.554910602,Producer product taxes paid,Odder
16,2163723.6403253945,Producer product taxes paid,Odder
17,11750501.20295533,Producer product taxes paid,Odder
18,3055457.272277045,Producer product taxes paid,Odder
19,10097159.146911673,Producer product taxes paid,Odder
20,882772.3430910431,Producer product taxes paid,Odder
21,0.0,Producer product taxes paid,Odder
24,20988636.208509963,Producer product taxes paid,Odder
26,22611188.243858457,Producer product taxes paid,Odder
27,8196273.212518208,Producer product taxes paid,Odder
77,2787604.039893655,Producer product taxes paid,Odder
88,22618074.145510547,Producer product taxes paid,Odder
99,4138058.796636978,Producer product taxes paid,Odder
01,109530.59656115844,Producer sales to capital accumulation cell,Odder
02,503049.8821624432,Producer sales to capital accumulation cell,Odder
03,6269904.530786145,Producer sales to capital accumulation cell,Odder
04,8929988.553094707,Producer sales to capital accumulation cell,Odder
05,18705308.426137306,Producer sales to capital accumulation cell,Odder
06,233996.40373580175,Producer sales to capital accumulation cell,Odder
07,0.0,Producer sales to capital accumulation cell,Odder
08,0.0,Producer sales to capital accumulation cell,Odder
09,6671381.134895534,Producer sales to capital accumulation cell,Odder
10,378307.95031176426,Producer sales to capital accumulation cell,Odder
11,3798933.795306772,Producer sales to capital accumulation cell,Odder
12,460304682.7896097,Producer sales to capital accumulation cell,Odder
13,15902585.515154304,Producer sales to capital accumulation cell,Odder
14,234536.65174588255,Producer sales to capital accumulation cell,Odder
15,135149543.26027045,Producer sales to capital accumulation cell,Odder
16,24611513.722334016,Producer sales to capital accumulation cell,Odder
17,20348246.195067264,Producer sales to capital accumulation cell,Odder
18,1612375.186067887,Producer sales to capital accumulation cell,Odder
19,4485917.976821923,Producer sales to capital accumulation cell,Odder
20,64979000.6600021,Producer sales to capital accumulation cell,Odder
21,0.0,Producer sales to capital accumulation cell,Odder
24,656273.6452185509,Producer sales to capital accumulation cell,Odder
26,960818.3359757584,Producer sales to capital accumulation cell,Odder
27,3073849.677954908,Producer sales to capital accumulation cell,Odder
77,34634.782584438995,Producer sales to capital accumulation cell,Odder
88,0.0,Producer sales to capital accumulation cell,Odder
99,51413.60359477299,Producer sales to capital accumulation cell,Odder
01,4048.0639648437495,Producer sales to government,Odder
02,16610690.000000002,Producer sales to government,Odder
03,2409326.0000000005,Producer sales to government,Odder
04,71416600.0,Producer sales to government,Odder
05,438894.25,Producer sales to government,Odder
06,62252.609375,Producer sales to government,Odder
07,0.0,Producer sales to government,Odder
08,0.0,Producer sales to government,Odder
09,726.112548828125,Producer sales to government,Odder
10,0.0,Producer sales to government,Odder
11,1403334.0000000002,Producer sales to government,Odder
12,18148896.000000004,Producer sales to government,Odder
13,304243.625,Producer sales to government,Odder
14,36874628.0,Producer sales to government,Odder
15,765411.0000000001,Producer sales to government,Odder
16,1372964.25,Producer sales to government,Odder
17,3882113.25,Producer sales to government,Odder
18,38622648.0,Producer sales to government,Odder
19,593723.6249999999,Producer sales to government,Odder
20,2383220.75,Producer sales to government,Odder
21,0.0,Producer sales to government,Odder
24,443439584.0,Producer sales to government,Odder
26,469312544.00000006,Producer sales to government,Odder
27,132269392.0,Producer sales to government,Odder
77,0.0,Producer sales to government,Odder
88,0.0,Producer sales to government,Odder
99,0.0,Producer sales to government,Odder
01,2656279.0815451825,Producer dividends paid,Randers
02,741935.0992042007,Producer dividends paid,Randers
03,29583303.966164213,Producer dividends paid,Randers
04,15453675.086542018,Producer dividends paid,Randers
05,19681283.10230748,Producer dividends paid,Randers
06,1089950.5007692706,Producer dividends paid,Randers
07,217354.3332859235,Producer dividends paid,Randers
08,0.0,Producer dividends paid,Randers
09,1388814.8796179534,Producer dividends paid,Randers
10,10990737.10976367,Producer dividends paid,Randers
11,15657159.39967806,Producer dividends paid,Randers
12,41202557.15077522,Producer dividends paid,Randers
13,4631796.400240055,Producer dividends paid,Randers
14,155691.85309494322,Producer dividends paid,Randers
15,87851737.76190452,Producer dividends paid,Randers
16,46845395.09542676,Producer dividends paid,Randers
17,34829627.27192151,Producer dividends paid,Randers
18,746968.4672536564,Producer dividends paid,Randers
19,6200235.375522016,Producer dividends paid,Randers
20,5899356.792097148,Producer dividends paid,Randers
21,3961267.503023959,Producer dividends paid,Randers
