value,var_name,cust_sector,cust_muni_name
26519982.305282414,Consumer gross saving,20,Skanderborg
-13438692.288731538,Consumer gross saving,21,Skanderborg
-319916670.6415658,Consumer gross saving,22,Skanderborg
-633324220.8310208,Consumer gross saving,23,Skanderborg
340224673.2394576,Consumer gross saving,24,Skanderborg
-7022384.997810453,Consumer gross saving,25,Skanderborg
241226405.48500443,Consumer gross saving,26,Skanderborg
145115827.62610316,Consumer gross saving,27,Skanderborg
-40899364.30728987,Consumer gross saving,28,Skanderborg
2618835.4603169276,Consumer interest paid,01,Skanderborg
3345598.0032753055,Consumer interest paid,02,Skanderborg
5881984.027971227,Consumer interest paid,03,Skanderborg
31722953.733248133,Consumer interest paid,04,Skanderborg
7714987.881590502,Consumer interest paid,05,Skanderborg
1978461.4596099898,Consumer interest paid,06,Skanderborg
260583.68176032166,Consumer interest paid,07,Skanderborg
5469859.599887361,Consumer interest paid,08,Skanderborg
6501496.9548491575,Consumer interest paid,09,Skanderborg
3919787.530684823,Consumer interest paid,10,Skanderborg
5486456.571791904,Consumer interest paid,11,Skanderborg
19598611.48908225,Consumer interest paid,12,Skanderborg
29799038.875884715,Consumer interest paid,13,Skanderborg
8300222.572806043,Consumer interest paid,14,Skanderborg
39425688.24011045,Consumer interest paid,15,Skanderborg
29851642.520653855,Consumer interest paid,16,Skanderborg
14580777.672956726,Consumer interest paid,17,Skanderborg
5979452.805463302,Consumer interest paid,18,Skanderborg
3311210.4616417238,Consumer interest paid,19,Skanderborg
3313608.17872112,Consumer interest paid,20,Skanderborg
742231.3837163451,Consumer interest paid,21,Skanderborg
16021584.68763663,Consumer interest paid,22,Skanderborg
37142805.55905137,Consumer interest paid,23,Skanderborg
51438780.386554815,Consumer interest paid,24,Skanderborg
636512.6357565485,Consumer interest paid,25,Skanderborg
29008998.11251019,Consumer interest paid,26,Skanderborg
15960474.466403127,Consumer interest paid,27,Skanderborg
2427005.818963008,Consumer interest paid,28,Skanderborg
175070.21060860108,Consumer interest received,01,Skanderborg
282838.04636006104,Consumer interest received,02,Skanderborg
386852.7497828858,Consumer interest received,03,Skanderborg
2258481.2067991234,Consumer interest received,04,Skanderborg
677811.1090159084,Consumer interest received,05,Skanderborg
142803.40121269922,Consumer interest received,06,Skanderborg
11769.785000236545,Consumer interest received,07,Skanderborg
482618.1585554839,Consumer interest received,08,Skanderborg
615351.4855505546,Consumer interest received,09,Skanderborg
349835.7710070981,Consumer interest received,10,Skanderborg
375770.60382831335,Consumer interest received,11,Skanderborg
1605340.434407682,Consumer interest received,12,Skanderborg
3292535.236825278,Consumer interest received,13,Skanderborg
521465.4124896384,Consumer interest received,14,Skanderborg
4560202.960951881,Consumer interest received,15,Skanderborg
2259168.0545455394,Consumer interest received,16,Skanderborg
1566103.069944748,Consumer interest received,17,Skanderborg
701209.8277504115,Consumer interest received,18,Skanderborg
374143.6925764315,Consumer interest received,19,Skanderborg
336754.8031545426,Consumer interest received,20,Skanderborg
57780.67101770018,Consumer interest received,21,Skanderborg
3315914.9643778573,Consumer interest received,22,Skanderborg
21061242.915172424,Consumer interest received,23,Skanderborg
3754321.651403613,Consumer interest received,24,Skanderborg
60950.61580127876,Consumer interest received,25,Skanderborg
2141668.029354928,Consumer interest received,26,Skanderborg
1482643.9470618677,Consumer interest received,27,Skanderborg
388127.53286984185,Consumer interest received,28,Skanderborg
379343.8198094718,Consumer natural resource rents paid,01,Skanderborg
293783.2376967588,Consumer natural resource rents paid,02,Skanderborg
589837.9952726114,Consumer natural resource rents paid,03,Skanderborg
2227603.828102769,Consumer natural resource rents paid,04,Skanderborg
615581.8872357305,Consumer natural resource rents paid,05,Skanderborg
193836.36301641894,Consumer natural resource rents paid,06,Skanderborg
12114.772688526138,Consumer natural resource rents paid,07,Skanderborg
342242.32845086174,Consumer natural resource rents paid,08,Skanderborg
391458.5924979975,Consumer natural resource rents paid,09,Skanderborg
232452.20096109618,Consumer natural resource rents paid,10,Skanderborg
464147.2286291519,Consumer natural resource rents paid,11,Skanderborg
1488602.6941026829,Consumer natural resource rents paid,12,Skanderborg
1685467.750291241,Consumer natural resource rents paid,13,Skanderborg
704928.3358136147,Consumer natural resource rents paid,14,Skanderborg
2916631.524762511,Consumer natural resource rents paid,15,Skanderborg
1970164.9084716176,Consumer natural resource rents paid,16,Skanderborg
898007.5255370083,Consumer natural resource rents paid,17,Skanderborg
452032.45594062615,Consumer natural resource rents paid,18,Skanderborg
353599.9278463546,Consumer natural resource rents paid,19,Skanderborg
246838.49352872104,Consumer natural resource rents paid,20,Skanderborg
43916.0509959073,Consumer natural resource rents paid,21,Skanderborg
2407811.0718445475,Consumer natural resource rents paid,22,Skanderborg
7032625.545688178,Consumer natural resource rents paid,23,Skanderborg
4146280.9526475887,Consumer natural resource rents paid,24,Skanderborg
279396.9451291345,Consumer natural resource rents paid,25,Skanderborg
1986822.7209183418,Consumer natural resource rents paid,26,Skanderborg
985082.4542357937,Consumer natural resource rents paid,27,Skanderborg
651169.0320082776,Consumer natural resource rents paid,28,Skanderborg
379343.8198094718,Consumer natural resource rents received,01,Skanderborg
293783.2376967588,Consumer natural resource rents received,02,Skanderborg
589837.9952726114,Consumer natural resource rents received,03,Skanderborg
2227603.828102769,Consumer natural resource rents received,04,Skanderborg
615581.8872357305,Consumer natural resource rents received,05,Skanderborg
193836.3630164189,Consumer natural resource rents received,06,Skanderborg
12114.772688526138,Consumer natural resource rents received,07,Skanderborg
342242.32845086174,Consumer natural resource rents received,08,Skanderborg
391458.5924979975,Consumer natural resource rents received,09,Skanderborg
232452.20096109615,Consumer natural resource rents received,10,Skanderborg
464147.2286291519,Consumer natural resource rents received,11,Skanderborg
1488602.6941026829,Consumer natural resource rents received,12,Skanderborg
1685467.750291241,Consumer natural resource rents received,13,Skanderborg
704928.3358136147,Consumer natural resource rents received,14,Skanderborg
2916631.524762511,Consumer natural resource rents received,15,Skanderborg
1970164.9084716176,Consumer natural resource rents received,16,Skanderborg
898007.5255370083,Consumer natural resource rents received,17,Skanderborg
452032.45594062615,Consumer natural resource rents received,18,Skanderborg
353599.9278463546,Consumer natural resource rents received,19,Skanderborg
246838.49352872104,Consumer natural resource rents received,20,Skanderborg
43916.0509959073,Consumer natural resource rents received,21,Skanderborg
2407811.0718445475,Consumer natural resource rents received,22,Skanderborg
7032625.545688178,Consumer natural resource rents received,23,Skanderborg
4146280.9526475887,Consumer natural resource rents received,24,Skanderborg
279396.9451291345,Consumer natural resource rents received,25,Skanderborg
1986822.7209183415,Consumer natural resource rents received,26,Skanderborg
985082.4542357936,Consumer natural resource rents received,27,Skanderborg
651169.0320082776,Consumer natural resource rents received,28,Skanderborg
44201120.715925395,Consumer non-product taxes paid,01,Skanderborg
47644960.64177655,Consumer non-product taxes paid,02,Skanderborg
95691186.30986048,Consumer non-product taxes paid,03,Skanderborg
498202824.8135723,Consumer non-product taxes paid,04,Skanderborg
130017565.77977261,Consumer non-product taxes paid,05,Skanderborg
32981978.90203998,Consumer non-product taxes paid,06,Skanderborg
4179448.4514325163,Consumer non-product taxes paid,07,Skanderborg
106288209.45770708,Consumer non-product taxes paid,08,Skanderborg
127347578.59090623,Consumer non-product taxes paid,09,Skanderborg
71343752.0012556,Consumer non-product taxes paid,10,Skanderborg
84911960.77705401,Consumer non-product taxes paid,11,Skanderborg
328109205.1662792,Consumer non-product taxes paid,12,Skanderborg
562555855.7936225,Consumer non-product taxes paid,13,Skanderborg
122561011.37058875,Consumer non-product taxes paid,14,Skanderborg
783320641.1691235,Consumer non-product taxes paid,15,Skanderborg
539413609.7828908,Consumer non-product taxes paid,16,Skanderborg
308904240.77794886,Consumer non-product taxes paid,17,Skanderborg
87892303.75151516,Consumer non-product taxes paid,18,Skanderborg
77384919.32825576,Consumer non-product taxes paid,19,Skanderborg
65758286.50293863,Consumer non-product taxes paid,20,Skanderborg
11595257.745118544,Consumer non-product taxes paid,21,Skanderborg
234092438.7610692,Consumer non-product taxes paid,22,Skanderborg
656724424.2314171,Consumer non-product taxes paid,23,Skanderborg
713918640.9099436,Consumer non-product taxes paid,24,Skanderborg
4415099.427421195,Consumer non-product taxes paid,25,Skanderborg
419457806.85311127,Consumer non-product taxes paid,26,Skanderborg
233699859.34375942,Consumer non-product taxes paid,27,Skanderborg
33462418.75715705,Consumer non-product taxes paid,28,Skanderborg
4939735.429308645,Consumer other transfers paid,01,Skanderborg
3825583.5260913535,Consumer other transfers paid,02,Skanderborg
7680746.306250259,Consumer other transfers paid,03,Skanderborg
29007388.48907296,Consumer other transfers paid,04,Skanderborg
8015977.852351032,Consumer other transfers paid,05,Skanderborg
2524096.3471118207,Consumer other transfers paid,06,Skanderborg
157756.02169448877,Consumer other transfers paid,07,Skanderborg
4456607.612869296,Consumer other transfers paid,08,Skanderborg
5097491.451003127,Consumer other transfers paid,09,Skanderborg
3026943.666263004,Consumer other transfers paid,10,Skanderborg
6044027.581170015,Consumer other transfers paid,11,Skanderborg
19384271.165709596,Consumer other transfers paid,12,Skanderborg
21947806.51824492,Consumer other transfers paid,13,Skanderborg
9179428.512347832,Consumer other transfers paid,14,Skanderborg
37979762.22294826,Consumer other transfers paid,15,Skanderborg
25655073.02806523,Consumer other transfers paid,16,Skanderborg
11693665.10810363,Consumer other transfers paid,17,Skanderborg
5886271.559475534,Consumer other transfers paid,18,Skanderborg
4604503.8832078725,Consumer other transfers paid,19,Skanderborg
3214278.9420252093,Consumer other transfers paid,20,Skanderborg
571865.5786425219,Consumer other transfers paid,21,Skanderborg
31354009.31177837,Consumer other transfers paid,22,Skanderborg
91577370.59365007,Consumer other transfers paid,23,Skanderborg
53991998.42494417,Consumer other transfers paid,24,Skanderborg
3638248.250329148,Consumer other transfers paid,25,Skanderborg
25871987.557895143,Consumer other transfers paid,26,Skanderborg
12827536.514032714,Consumer other transfers paid,27,Skanderborg
8479386.166078571,Consumer other transfers paid,28,Skanderborg
4321896.540914763,Consumer other transfers received,01,Skanderborg
3347097.520708444,Consumer other transfers received,02,Skanderborg
6720074.661422232,Consumer other transfers received,03,Skanderborg
25379280.685370613,Consumer other transfers received,04,Skanderborg
7013377.021484297,Consumer other transfers received,05,Skanderborg
2208394.240467425,Consumer other transfers received,06,Skanderborg
138024.64002921342,Consumer other transfers received,07,Skanderborg
3899196.080825301,Consumer other transfers received,08,Skanderborg
4459921.18094397,Consumer other transfers received,09,Skanderborg
2648347.780560546,Consumer other transfers received,10,Skanderborg
5288069.021119211,Consumer other transfers received,11,Skanderborg
16959777.643589903,Consumer other transfers received,12,Skanderborg
19202678.044064272,Consumer other transfers received,13,Skanderborg
8031308.741699697,Consumer other transfers received,14,Skanderborg
33229432.087030903,Consumer other transfers received,15,Skanderborg
22446257.084750284,Consumer other transfers received,16,Skanderborg
10231076.44216538,Consumer other transfers received,17,Skanderborg
5150044.381090004,Consumer other transfers received,18,Skanderborg
4028594.180852689,Consumer other transfers received,19,Skanderborg
2812252.040595238,Consumer other transfers received,20,Skanderborg
500339.3201058986,Consumer other transfers received,21,Skanderborg
27432397.205804843,Consumer other transfers received,22,Skanderborg
80123303.53694889,Consumer other transfers received,23,Skanderborg
47238933.049993895,Consumer other transfers received,24,Skanderborg
3183193.260673752,Consumer other transfers received,25,Skanderborg
22636040.964790422,Consumer other transfers received,26,Skanderborg
11223128.542375412,Consumer other transfers received,27,Skanderborg
7418824.401570092,Consumer other transfers received,28,Skanderborg
3984323.8204524536,Consumer pension investment income,01,Skanderborg
6603978.989373883,Consumer pension investment income,02,Skanderborg
14470003.92037386,Consumer pension investment income,03,Skanderborg
80964529.74678531,Consumer pension investment income,04,Skanderborg
18416943.85490565,Consumer pension investment income,05,Skanderborg
3922411.206695338,Consumer pension investment income,06,Skanderborg
929968.3253179984,Consumer pension investment income,07,Skanderborg
18574239.370255984,Consumer pension investment income,08,Skanderborg
18017082.85201776,Consumer pension investment income,09,Skanderborg
12339938.133612424,Consumer pension investment income,10,Skanderborg
10884511.295579769,Consumer pension investment income,11,Skanderborg
50400322.94768645,Consumer pension investment income,12,Skanderborg
84297411.37950872,Consumer pension investment income,13,Skanderborg
18607951.15535125,Consumer pension investment income,14,Skanderborg
135099300.53817242,Consumer pension investment income,15,Skanderborg
84048995.70727795,Consumer pension investment income,16,Skanderborg
53188639.98273289,Consumer pension investment income,17,Skanderborg
16790530.896168523,Consumer pension investment income,18,Skanderborg
10302113.930642622,Consumer pension investment income,19,Skanderborg
11270145.44997741,Consumer pension investment income,20,Skanderborg
2552529.5004525697,Consumer pension investment income,21,Skanderborg
22683207.685526825,Consumer pension investment income,22,Skanderborg
30105692.86947852,Consumer pension investment income,23,Skanderborg
131790462.03394316,Consumer pension investment income,24,Skanderborg
127882.4916720647,Consumer pension investment income,25,Skanderborg
86100763.2837352,Consumer pension investment income,26,Skanderborg
42033369.133478165,Consumer pension investment income,27,Skanderborg
1289854.2433179,Consumer pension investment income,28,Skanderborg
30285254.91786707,Consumer product taxes paid (predicted),01,Skanderborg
25079215.23323695,Consumer product taxes paid (predicted),02,Skanderborg
31300296.71888746,Consumer product taxes paid (predicted),03,Skanderborg
124596859.6270508,Consumer product taxes paid (predicted),04,Skanderborg
36446885.35154053,Consumer product taxes paid (predicted),05,Skanderborg
16977785.12003543,Consumer product taxes paid (predicted),06,Skanderborg
11126507.64985048,Consumer product taxes paid (predicted),07,Skanderborg
22238511.0575753,Consumer product taxes paid (predicted),08,Skanderborg
19208026.98467191,Consumer product taxes paid (predicted),09,Skanderborg
14827132.16821088,Consumer product taxes paid (predicted),10,Skanderborg
33198371.43572421,Consumer product taxes paid (predicted),11,Skanderborg
93614779.8068977,Consumer product taxes paid (predicted),12,Skanderborg
89305869.7813875,Consumer product taxes paid (predicted),13,Skanderborg
46443409.91515662,Consumer product taxes paid (predicted),14,Skanderborg
142772097.0160814,Consumer product taxes paid (predicted),15,Skanderborg
90290207.44975486,Consumer product taxes paid (predicted),16,Skanderborg
62556316.13470381,Consumer product taxes paid (predicted),17,Skanderborg
34541665.15256095,Consumer product taxes paid (predicted),18,Skanderborg
28338574.90758076,Consumer product taxes paid (predicted),19,Skanderborg
16559352.94210175,Consumer product taxes paid (predicted),20,Skanderborg
8636436.076981973,Consumer product taxes paid (predicted),21,Skanderborg
163812357.1372549,Consumer product taxes paid (predicted),22,Skanderborg
341750350.8464386,Consumer product taxes paid (predicted),23,Skanderborg
203820149.157663,Consumer product taxes paid (predicted),24,Skanderborg
16639761.57236326,Consumer product taxes paid (predicted),25,Skanderborg
104832238.6755202,Consumer product taxes paid (predicted),26,Skanderborg
74483217.02756096,Consumer product taxes paid (predicted),27,Skanderborg
45514863.47909157,Consumer product taxes paid (predicted),28,Skanderborg
23135709.48127201,Consumer social benefits received,01,Skanderborg
21003320.47793869,Consumer social benefits received,02,Skanderborg
35151572.756200455,Consumer social benefits received,03,Skanderborg
105060152.45876946,Consumer social benefits received,04,Skanderborg
29762916.512897626,Consumer social benefits received,05,Skanderborg
13939801.3453706,Consumer social benefits received,06,Skanderborg
611329.2743243674,Consumer social benefits received,07,Skanderborg
8699901.173094867,Consumer social benefits received,08,Skanderborg
7491352.393976618,Consumer social benefits received,09,Skanderborg
13333066.835764509,Consumer social benefits received,10,Skanderborg
27386448.787398573,Consumer social benefits received,11,Skanderborg
51160565.38451676,Consumer social benefits received,12,Skanderborg
58426043.11324417,Consumer social benefits received,13,Skanderborg
39868271.38274933,Consumer social benefits received,14,Skanderborg
83489820.32691044,Consumer social benefits received,15,Skanderborg
75854872.29378287,Consumer social benefits received,16,Skanderborg
54454954.48208546,Consumer social benefits received,17,Skanderborg
37672635.12015254,Consumer social benefits received,18,Skanderborg
15992192.978576016,Consumer social benefits received,19,Skanderborg
7397047.963839975,Consumer social benefits received,20,Skanderborg
1511185.2593040357,Consumer social benefits received,21,Skanderborg
591229688.0320928,Consumer social benefits received,22,Skanderborg
1992706242.1290183,Consumer social benefits received,23,Skanderborg
241196023.82130173,Consumer social benefits received,24,Skanderborg
32573879.445153438,Consumer social benefits received,25,Skanderborg
103539394.28764826,Consumer social benefits received,26,Skanderborg
43921839.00502745,Consumer social benefits received,27,Skanderborg
140176277.46944946,Consumer social benefits received,28,Skanderborg
15612840.310473245,Consumer social contributions paid,01,Skanderborg
16133686.630427076,Consumer social contributions paid,02,Skanderborg
37791223.54237817,Consumer social contributions paid,03,Skanderborg
193681731.04723734,Consumer social contributions paid,04,Skanderborg
44526009.41885942,Consumer social contributions paid,05,Skanderborg
10015504.245869085,Consumer social contributions paid,06,Skanderborg
1704939.1414031498,Consumer social contributions paid,07,Skanderborg
43612228.71057209,Consumer social contributions paid,08,Skanderborg
42996247.96900929,Consumer social contributions paid,09,Skanderborg
26231872.771771803,Consumer social contributions paid,10,Skanderborg
28597440.878294542,Consumer social contributions paid,11,Skanderborg
117565820.12476438,Consumer social contributions paid,12,Skanderborg
199696461.19909605,Consumer social contributions paid,13,Skanderborg
46422691.163297765,Consumer social contributions paid,14,Skanderborg
309676617.4876591,Consumer social contributions paid,15,Skanderborg
194732496.98622188,Consumer social contributions paid,16,Skanderborg
111492788.3818826,Consumer social contributions paid,17,Skanderborg
35525600.66602632,Consumer social contributions paid,18,Skanderborg
19277370.14757451,Consumer social contributions paid,19,Skanderborg
24109937.755993925,Consumer social contributions paid,20,Skanderborg
6498027.850473456,Consumer social contributions paid,21,Skanderborg
47407217.304970585,Consumer social contributions paid,22,Skanderborg
41049084.98867333,Consumer social contributions paid,23,Skanderborg
325722017.46936536,Consumer social contributions paid,24,Skanderborg
447753.78759937093,Consumer social contributions paid,25,Skanderborg
206316427.78799057,Consumer social contributions paid,26,Skanderborg
97933782.4820256,Consumer social contributions paid,27,Skanderborg
5375247.407148467,Consumer social contributions paid,28,Skanderborg
5747095.5,Surplus of owner-occupied housing to consumers,01,Skanderborg
9726656.0,Surplus of owner-occupied housing to consumers,02,Skanderborg
15168673.0,Surplus of owner-occupied housing to consumers,03,Skanderborg
83357560.0,Surplus of owner-occupied housing to consumers,04,Skanderborg
21768972.0,Surplus of owner-occupied housing to consumers,05,Skanderborg
5949289.0,Surplus of owner-occupied housing to consumers,06,Skanderborg
437279.44,Surplus of owner-occupied housing to consumers,07,Skanderborg
16489302.0,Surplus of owner-occupied housing to consumers,08,Skanderborg
19133836.0,Surplus of owner-occupied housing to consumers,09,Skanderborg
11971835.0,Surplus of owner-occupied housing to consumers,10,Skanderborg
15228294.0,Surplus of owner-occupied housing to consumers,11,Skanderborg
56848592.0,Surplus of owner-occupied housing to consumers,12,Skanderborg
90047000.0,Surplus of owner-occupied housing to consumers,13,Skanderborg
19731304.0,Surplus of owner-occupied housing to consumers,14,Skanderborg
120827872.0,Surplus of owner-occupied housing to consumers,15,Skanderborg
87561400.0,Surplus of owner-occupied housing to consumers,16,Skanderborg
53267688.0,Surplus of owner-occupied housing to consumers,17,Skanderborg
17535842.0,Surplus of owner-occupied housing to consumers,18,Skanderborg
13857945.0,Surplus of owner-occupied housing to consumers,19,Skanderborg
10428166.0,Surplus of owner-occupied housing to consumers,20,Skanderborg
1889184.3,Surplus of owner-occupied housing to consumers,21,Skanderborg
53085240.0,Surplus of owner-occupied housing to consumers,22,Skanderborg
248598816.0,Surplus of owner-occupied housing to consumers,23,Skanderborg
134893920.0,Surplus of owner-occupied housing to consumers,24,Skanderborg
1595271.5,Surplus of owner-occupied housing to consumers,25,Skanderborg
84490720.0,Surplus of owner-occupied housing to consumers,26,Skanderborg
45953372.0,Surplus of owner-occupied housing to consumers,27,Skanderborg
5438041.0,Surplus of owner-occupied housing to consumers,28,Skanderborg
56232828.326342106,Consumer adjustment for pension entitlements received,01,Aarhus
109606218.59036829,Consumer adjustment for pension entitlements received,02,Aarhus
166552502.52686214,Consumer adjustment for pension entitlements received,03,Aarhus
743656619.1827352,Consumer adjustment for pension entitlements received,04,Aarhus
127767426.7437172,Consumer adjustment for pension entitlements received,05,Aarhus
37198996.75066376,Consumer adjustment for pension entitlements received,06,Aarhus
10187360.282549858,Consumer adjustment for pension entitlements received,07,Aarhus
165489134.40974236,Consumer adjustment for pension entitlements received,08,Aarhus
214661749.3868866,Consumer adjustment for pension entitlements received,09,Aarhus
80445809.04113007,Consumer adjustment for pension entitlements received,10,Aarhus
128452926.30280852,Consumer adjustment for pension entitlements received,11,Aarhus
337349839.8377545,Consumer adjustment for pension entitlements received,12,Aarhus
856408553.9940896,Consumer adjustment for pension entitlements received,13,Aarhus
187815337.67307612,Consumer adjustment for pension entitlements received,14,Aarhus
784677271.1846237,Consumer adjustment for pension entitlements received,15,Aarhus
555771948.5990667,Consumer adjustment for pension entitlements received,16,Aarhus
350154412.00962067,Consumer adjustment for pension entitlements received,17,Aarhus
138166548.16600132,Consumer adjustment for pension entitlements received,18,Aarhus
27991321.77424693,Consumer adjustment for pension entitlements received,19,Aarhus
50813667.452086926,Consumer adjustment for pension entitlements received,20,Aarhus
30802585.990192413,Consumer adjustment for pension entitlements received,21,Aarhus
-162801281.8147267,Consumer adjustment for pension entitlements received,22,Aarhus
-2320993456.706573,Consumer adjustment for pension entitlements received,23,Aarhus
1673362595.5085902,Consumer adjustment for pension entitlements received,24,Aarhus
-2536560.1247959137,Consumer adjustment for pension entitlements received,25,Aarhus
1159593972.7904968,Consumer adjustment for pension entitlements received,26,Aarhus
431291653.9895477,Consumer adjustment for pension entitlements received,27,Aarhus
27181651.786007643,Consumer adjustment for pension entitlements received,28,Aarhus
33795113.11753539,Consumer dividends received,01,Aarhus
12250886.59532483,Consumer dividends received,02,Aarhus
15272880.66592754,Consumer dividends received,03,Aarhus
187785177.3442757,Consumer dividends received,04,Aarhus
16528958.46554919,Consumer dividends received,05,Aarhus
11989097.64304724,Consumer dividends received,06,Aarhus
1932242.011570088,Consumer dividends received,07,Aarhus
6901951.437109877,Consumer dividends received,08,Aarhus
99446779.9070891,Consumer dividends received,09,Aarhus
16380622.09538462,Consumer dividends received,10,Aarhus
43710813.57735273,Consumer dividends received,11,Aarhus
74944351.720895,Consumer dividends received,12,Aarhus
292884691.1663914,Consumer dividends received,13,Aarhus
54565039.16452308,Consumer dividends received,14,Aarhus
167172005.2790089,Consumer dividends received,15,Aarhus
212474710.6418057,Consumer dividends received,16,Aarhus
566896534.7641732,Consumer dividends received,17,Aarhus
14330715.99679569,Consumer dividends received,18,Aarhus
43175887.53230348,Consumer dividends received,19,Aarhus
11205872.61849286,Consumer dividends received,20,Aarhus
2549172.71722096,Consumer dividends received,21,Aarhus
119959407.5935998,Consumer dividends received,22,Aarhus
437613910.8725604,Consumer dividends received,23,Aarhus
81007768.2362337,Consumer dividends received,24,Aarhus
6237176.861971403,Consumer dividends received,25,Aarhus
70330012.0718704,Consumer dividends received,26,Aarhus
22391768.75220224,Consumer dividends received,27,Aarhus
2981532.755207245,Consumer dividends received,28,Aarhus
-54437771.06460333,Consumer gross saving,01,Aarhus
47237314.01564026,Consumer gross saving,02,Aarhus
161116259.44481564,Consumer gross saving,03,Aarhus
1603146964.1788092,Consumer gross saving,04,Aarhus
161386175.210567,Consumer gross saving,05,Aarhus
-3080519.8525038958,Consumer gross saving,06,Aarhus
6651861.512990773,Consumer gross saving,07,Aarhus
312777803.35931396,Consumer gross saving,08,Aarhus
482128200.5076709,Consumer gross saving,09,Aarhus
184080197.7361611,Consumer gross saving,10,Aarhus
87270720.85285234,Consumer gross saving,11,Aarhus
554868317.9620781,Consumer gross saving,12,Aarhus
1721529084.3902073,Consumer gross saving,13,Aarhus
336543957.5831766,Consumer gross saving,14,Aarhus
1423152000.7017393,Consumer gross saving,15,Aarhus
940045420.931634,Consumer gross saving,16,Aarhus
1474128371.464182,Consumer gross saving,17,Aarhus
200087889.20046353,Consumer gross saving,18,Aarhus
409727468.9621258,Consumer gross saving,19,Aarhus
81945294.53402972,Consumer gross saving,20,Aarhus
40002122.70153904,Consumer gross saving,21,Aarhus
-2547810336.018981,Consumer gross saving,22,Aarhus
-2651454707.237648,Consumer gross saving,23,Aarhus
2389387947.8304214,Consumer gross saving,24,Aarhus
-291036567.99990904,Consumer gross saving,25,Aarhus
1711141604.543064,Consumer gross saving,26,Aarhus
887380295.1689119,Consumer gross saving,27,Aarhus
-267920888.87770152,Consumer gross saving,28,Aarhus
17183448.124538723,Consumer interest paid,01,Aarhus
22403887.86482547,Consumer interest paid,02,Aarhus
22901505.344530556,Consumer interest paid,03,Aarhus
138255807.89032367,Consumer interest paid,04,Aarhus
21946464.58727751,Consumer interest paid,05,Aarhus
7112593.906468878,Consumer interest paid,06,Aarhus
1569644.2678096895,Consumer interest paid,07,Aarhus
21985129.09036158,Consumer interest paid,08,Aarhus
33725785.7482437,Consumer interest paid,09,Aarhus
12529539.479390722,Consumer interest paid,10,Aarhus
27838640.37414589,Consumer interest paid,11,Aarhus
60382427.005830914,Consumer interest paid,12,Aarhus
147717224.62015492,Consumer interest paid,13,Aarhus
35510201.63635641,Consumer interest paid,14,Aarhus
104361337.30947219,Consumer interest paid,15,Aarhus
91484280.24526128,Consumer interest paid,16,Aarhus
71213803.52981363,Consumer interest paid,17,Aarhus
27010981.990010288,Consumer interest paid,18,Aarhus
5459102.606369039,Consumer interest paid,19,Aarhus
8601475.674662227,Consumer interest paid,20,Aarhus
3838610.0190922855,Consumer interest paid,21,Aarhus
82377574.251488,Consumer interest paid,22,Aarhus
162497767.4310698,Consumer interest paid,23,Aarhus
242404680.11084566,Consumer interest paid,24,Aarhus
5632562.999322871,Consumer interest paid,25,Aarhus
165166300.86779854,Consumer interest paid,26,Aarhus
64172390.60702574,Consumer interest paid,27,Aarhus
19005548.85366208,Consumer interest paid,28,Aarhus
1686452.5637238957,Consumer interest received,01,Aarhus
3237696.6164080165,Consumer interest received,02,Aarhus
2504520.6729755774,Consumer interest received,03,Aarhus
12162691.18925906,Consumer interest received,04,Aarhus
2389106.512600122,Consumer interest received,05,Aarhus
719657.3870962843,Consumer interest received,06,Aarhus
122918.05113498346,Consumer interest received,07,Aarhus
2365216.397033212,Consumer interest received,08,Aarhus
3640486.133025965,Consumer interest received,09,Aarhus
1389456.5912360726,Consumer interest received,10,Aarhus
2330000.4153436534,Consumer interest received,11,Aarhus
5758058.309009772,Consumer interest received,12,Aarhus
17689875.28216153,Consumer interest received,13,Aarhus
4290739.454465021,Consumer interest received,14,Aarhus
12527170.744131643,Consumer interest received,15,Aarhus
9312618.839399824,Consumer interest received,16,Aarhus
11126934.28325336,Consumer interest received,17,Aarhus
5217878.669328011,Consumer interest received,18,Aarhus
2380427.542458762,Consumer interest received,19,Aarhus
738489.5178762109,Consumer interest received,20,Aarhus
862177.503178549,Consumer interest received,21,Aarhus
22093302.0797968,Consumer interest received,22,Aarhus
116503728.79545587,Consumer interest received,23,Aarhus
26071680.11299508,Consumer interest received,24,Aarhus
2341893.6430264288,Consumer interest received,25,Aarhus
21721300.43428203,Consumer interest received,26,Aarhus
7124089.277336944,Consumer interest received,27,Aarhus
1410369.8390356766,Consumer interest received,28,Aarhus
5310813.477331856,Consumer natural resource rents paid,01,Aarhus
3654875.485469377,Consumer natural resource rents paid,02,Aarhus
4730818.734868821,Consumer natural resource rents paid,03,Aarhus
13975904.642804759,Consumer natural resource rents paid,04,Aarhus
2525930.105557646,Consumer natural resource rents paid,05,Aarhus
1288708.944741993,Consumer natural resource rents paid,06,Aarhus
119633.38029919601,Consumer natural resource rents paid,07,Aarhus
2142043.2459900756,Consumer natural resource rents paid,08,Aarhus
3124097.007053466,Consumer natural resource rents paid,09,Aarhus
941923.5765329174,Consumer natural resource rents paid,10,Aarhus
4053148.6376045686,Consumer natural resource rents paid,11,Aarhus
6423858.218089901,Consumer natural resource rents paid,12,Aarhus
12001953.867866125,Consumer natural resource rents paid,13,Aarhus
5254025.480354405,Consumer natural resource rents paid,14,Aarhus
