cust_sector,s_foreign_,cust_muni_name
25,0.1333167036035661,Tønder
26,0.1001266752578354,Tønder
27,0.0775321139360979,Tønder
28,0.0672159548535299,Tønder
01,0.1115030758904222,Esbjerg
02,0.0921997232391603,Esbjerg
03,0.0960637015679141,Esbjerg
04,0.090147963744104,Esbjerg
05,0.0765510533736146,Esbjerg
06,0.0926841396150773,Esbjerg
07,0.0651182829616726,Esbjerg
08,0.0531378909536134,Esbjerg
09,0.0833452809799669,Esbjerg
10,0.0585039938439697,Esbjerg
11,0.0866457689292328,Esbjerg
12,0.0885643638812045,Esbjerg
13,0.1018473206318729,Esbjerg
14,0.0983634881015517,Esbjerg
15,0.1008935200632225,Esbjerg
16,0.097354495037643,Esbjerg
17,0.0843296671529766,Esbjerg
18,0.0725806537277763,Esbjerg
19,0.0906348221329434,Esbjerg
20,0.0689054440773223,Esbjerg
21,0.0657022811746002,Esbjerg
22,0.0948888885000632,Esbjerg
23,0.0446517518446697,Esbjerg
24,0.0844274744512438,Esbjerg
25,0.1312503808524954,Esbjerg
26,0.0980603525067648,Esbjerg
27,0.0754657911850273,Esbjerg
28,0.0651496321024593,Esbjerg
01,,Fanø
02,,Fanø
03,,Fanø
04,0.0507482456383924,Fanø
05,0.037151335267903,Fanø
06,,Fanø
07,,Fanø
08,0.0137381728479018,Fanø
09,,Fanø
10,0.0191042757382581,Fanø
11,,Fanø
12,0.0491646457754929,Fanø
13,,Fanø
14,,Fanø
15,,Fanø
16,,Fanø
17,0.044929949047265,Fanø
18,,Fanø
19,,Fanø
20,,Fanø
21,,Fanø
22,0.0554891703943516,Fanø
23,0.005252033738958,Fanø
24,,Fanø
25,,Fanø
26,0.0586606344010532,Fanø
27,0.0360660730793157,Fanø
28,,Fanø
01,0.0983405024222881,Varde
02,0.0790371497710261,Varde
03,0.08290112809978,Varde
04,0.0769853902759698,Varde
05,0.0633884799054805,Varde
06,0.0795215661469432,Varde
07,0.0519557094935384,Varde
08,0.0399753174854793,Varde
09,,Varde
10,0.0453414203758356,Varde
11,0.0734831954610987,Varde
12,0.0754017904130704,Varde
13,0.0886847471637388,Varde
14,0.0852009146334175,Varde
15,0.0877309465950885,Varde
16,0.0841919215695088,Varde
17,0.0711670936848424,Varde
18,0.0594180802596422,Varde
19,0.0774722486648093,Varde
20,0.0557428706091882,Varde
21,,Varde
22,0.081726315031929,Varde
23,0.0314891783765355,Varde
24,0.0712649009831096,Varde
25,0.1180878073843614,Varde
26,0.0848977790386307,Varde
27,0.0623032177168932,Varde
28,0.0519870586343252,Varde
01,0.0977649352564686,Vejen
02,0.0784615826052067,Vejen
03,0.0823255609339604,Vejen
04,0.0764098231101503,Vejen
05,0.062812912739661,Vejen
06,0.0789459989811236,Vejen
07,0.0513801423277189,Vejen
08,0.0393997503196598,Vejen
09,,Vejen
10,0.0447658532100161,Vejen
11,0.0729076282952791,Vejen
12,0.0748262232472509,Vejen
13,0.0881091799979192,Vejen
14,0.084625347467598,Vejen
15,0.0871553794292689,Vejen
16,0.0836163544036893,Vejen
17,0.070591526519023,Vejen
18,0.0588425130938227,Vejen
19,0.0768966814989898,Vejen
20,0.0551673034433687,Vejen
21,,Vejen
22,0.0811507478661095,Vejen
23,0.030913611210716,Vejen
24,0.0706893338172902,Vejen
25,0.1175122402185419,Vejen
26,0.0843222118728112,Vejen
27,0.0617276505510737,Vejen
28,0.0514114914685057,Vejen
01,0.1478979814369761,Aabenraa
02,0.1285946287857141,Aabenraa
03,0.1324586071144679,Aabenraa
04,0.1265428692906578,Aabenraa
05,0.1129459589201685,Aabenraa
06,0.1290790451616311,Aabenraa
07,,Aabenraa
08,0.0895327965001672,Aabenraa
09,,Aabenraa
10,0.0948988993905235,Aabenraa
11,0.1230406744757865,Aabenraa
12,0.1249592694277584,Aabenraa
13,0.1382422261784267,Aabenraa
14,0.1347583936481054,Aabenraa
15,0.1372884256097764,Aabenraa
16,0.1337494005841967,Aabenraa
17,0.1207245726995304,Aabenraa
18,0.1089755592743301,Aabenraa
19,0.1270297276794972,Aabenraa
20,,Aabenraa
21,,Aabenraa
22,0.1312837940466171,Aabenraa
23,0.0810466573912234,Aabenraa
24,0.1208223799977975,Aabenraa
25,0.1676452863990493,Aabenraa
26,0.1344552580533186,Aabenraa
27,0.111860696731581,Aabenraa
28,0.1015445376490131,Aabenraa
01,0.1039563466152636,Fredericia
02,0.0846529939640016,Fredericia
03,0.0885169722927554,Fredericia
04,0.0826012344689453,Fredericia
05,0.0690043240984559,Fredericia
06,0.0851374103399186,Fredericia
07,0.0575715536865139,Fredericia
08,0.0455911616784547,Fredericia
09,0.0757985517048081,Fredericia
10,0.0509572645688111,Fredericia
11,0.0790990396540741,Fredericia
12,0.0810176346060459,Fredericia
13,0.0943005913567142,Fredericia
14,0.090816758826393,Fredericia
15,0.0933467907880639,Fredericia
16,0.0898077657624842,Fredericia
17,0.0767829378778179,Fredericia
18,0.0650339244526177,Fredericia
19,0.0830880928577847,Fredericia
20,0.0613587148021637,Fredericia
21,0.0581555518994416,Fredericia
22,0.0873421592249045,Fredericia
23,0.0371050225695109,Fredericia
24,0.0768807451760851,Fredericia
25,0.1237036515773369,Fredericia
26,0.0905136232316062,Fredericia
27,0.0679190619098686,Fredericia
28,0.0576029028273006,Fredericia
01,0.104694084009451,Horsens
02,0.0853907313581891,Horsens
03,0.0892547096869429,Horsens
04,0.0833389718631327,Horsens
05,0.0697420614926433,Horsens
06,0.0858751477341061,Horsens
07,0.0583092910807013,Horsens
08,0.0463288990726421,Horsens
09,0.0765362890989956,Horsens
10,0.0516950019629985,Horsens
11,0.0798367770482616,Horsens
12,0.0817553720002333,Horsens
13,0.0950383287509017,Horsens
14,0.0915544962205804,Horsens
15,0.0940845281822513,Horsens
16,0.0905455031566717,Horsens
17,0.0775206752720054,Horsens
18,0.0657716618468051,Horsens
19,0.0838258302519722,Horsens
20,0.0620964521963511,Horsens
21,,Horsens
22,0.0880798966190919,Horsens
23,0.0378427599636985,Horsens
24,0.0776184825702726,Horsens
25,0.1244413889715243,Horsens
26,0.0912513606257936,Horsens
27,0.0686567993040561,Horsens
28,0.0583406402214881,Horsens
01,0.1108075205525845,Kolding
02,0.0915041679013225,Kolding
03,0.0953681462300763,Kolding
04,0.0894524084062662,Kolding
05,0.0758554980357768,Kolding
06,0.0919885842772395,Kolding
07,0.0644227276238348,Kolding
08,0.0524423356157756,Kolding
09,0.0826497256421291,Kolding
10,0.057808438506132,Kolding
11,0.085950213591395,Kolding
12,0.0878688085433668,Kolding
13,0.101151765294035,Kolding
14,0.0976679327637139,Kolding
15,0.1001979647253847,Kolding
16,0.0966589396998051,Kolding
17,0.0836341118151388,Kolding
18,0.0718850983899386,Kolding
19,0.0899392667951057,Kolding
20,0.0682098887394846,Kolding
21,0.0650067258367625,Kolding
22,0.0941933331622254,Kolding
23,0.0439561965068319,Kolding
24,0.083731919113406,Kolding
25,0.1305548255146578,Kolding
26,0.0973647971689271,Kolding
27,0.0747702358471895,Kolding
28,0.0644540767646216,Kolding
01,0.1128753601032081,Vejle
02,0.0935720074519461,Vejle
03,0.0974359857807,Vejle
04,0.0915202479568898,Vejle
05,0.0779233375864005,Vejle
06,0.0940564238278631,Vejle
07,0.0664905671744584,Vejle
08,0.0545101751663993,Vejle
09,0.0847175651927527,Vejle
10,0.0598762780567556,Vejle
11,0.0880180531420186,Vejle
12,0.0899366480939904,Vejle
13,0.1032196048446587,Vejle
14,0.0997357723143375,Vejle
15,0.1022658042760084,Vejle
16,0.0987267792504287,Vejle
17,0.0857019513657624,Vejle
18,0.0739529379405622,Vejle
19,0.0920071063457292,Vejle
20,0.0702777282901082,Vejle
21,0.0670745653873861,Vejle
22,0.0962611727128491,Vejle
23,0.0460240360574555,Vejle
24,0.0857997586640296,Vejle
25,0.1326226650652814,Vejle
26,0.0994326367195507,Vejle
27,0.0768380753978132,Vejle
28,0.0665219163152452,Vejle
01,0.1065937616448773,Herning
02,0.0872904089936153,Herning
03,0.0911543873223691,Herning
04,0.085238649498559,Herning
05,0.0716417391280697,Herning
06,0.0877748253695322,Herning
07,,Herning
08,0.0482285767080684,Herning
09,0.0784359667344219,Herning
10,0.0535946795984247,Herning
11,0.0817364546836877,Herning
12,0.0836550496356596,Herning
13,0.0969380063863279,Herning
14,0.0934541738560067,Herning
15,0.0959842058176776,Herning
16,0.0924451807920979,Herning
17,0.0794203529074316,Herning
18,0.0676713394822314,Herning
19,0.0857255078873984,Herning
20,0.0639961298317774,Herning
21,,Herning
22,0.0899795742545182,Herning
23,0.0397424375991246,Herning
24,0.0795181602056988,Herning
25,0.1263410666069506,Herning
26,0.0931510382612198,Herning
27,0.0705564769394823,Herning
28,0.0602403178569143,Herning
01,0.1001655480551738,Holstebro
02,0.0808621954039119,Holstebro
03,0.0847261737326656,Holstebro
04,0.0788104359088556,Holstebro
05,0.0652135255383662,Holstebro
06,0.0813466117798289,Holstebro
07,,Holstebro
08,0.0418003631183649,Holstebro
09,,Holstebro
10,0.0471664660087213,Holstebro
11,0.0753082410939844,Holstebro
12,0.0772268360459561,Holstebro
13,0.0905097927966244,Holstebro
14,0.0870259602663032,Holstebro
15,0.0895559922279741,Holstebro
16,0.0860169672023945,Holstebro
17,0.0729921393177282,Holstebro
18,0.0612431258925279,Holstebro
19,0.0792972942976949,Holstebro
20,,Holstebro
21,,Holstebro
22,0.0835513606648148,Holstebro
23,0.0333142240094212,Holstebro
24,0.0730899466159953,Holstebro
25,0.1199128530172471,Holstebro
26,0.0867228246715164,Holstebro
27,0.0641282633497789,Holstebro
28,0.0538121042672109,Holstebro
01,,Lemvig
02,,Lemvig
03,0.0544154968650668,Lemvig
04,0.0484997590412567,Lemvig
05,,Lemvig
06,,Lemvig
07,,Lemvig
08,0.0114896862507661,Lemvig
09,,Lemvig
10,0.0168557891411224,Lemvig
11,0.0449975642263855,Lemvig
12,0.0469161591783572,Lemvig
13,0.0601991159290256,Lemvig
14,0.0567152833987043,Lemvig
15,0.0592453153603752,Lemvig
16,0.0557062903347956,Lemvig
17,0.0426814624501293,Lemvig
18,,Lemvig
19,0.0489866174300961,Lemvig
20,,Lemvig
21,,Lemvig
22,0.0532406837972159,Lemvig
23,0.0030035471418224,Lemvig
24,,Lemvig
25,,Lemvig
26,0.0564121478039176,Lemvig
27,0.03381758648218,Lemvig
28,0.023501427399612,Lemvig
01,0.0641508065204552,Struer
02,0.0448474538691932,Struer
03,0.048711432197947,Struer
04,0.0427956943741369,Struer
05,0.0291987840036475,Struer
06,0.0453318702451102,Struer
07,,Struer
08,0.0057856215836463,Struer
09,,Struer
10,0.0111517244740026,Struer
11,0.0392934995592657,Struer
12,0.0412120945112375,Struer
13,0.0544950512619058,Struer
14,0.0510112187315846,Struer
15,0.0535412506932555,Struer
16,0.0500022256676758,Struer
17,0.0369773977830096,Struer
18,0.0252283843578092,Struer
19,,Struer
20,0.0215531747073553,Struer
21,,Struer
22,0.0475366191300961,Struer
23,-0.0027005175252974,Struer
24,,Struer
25,0.0838981114825285,Struer
26,0.0507080831367978,Struer
27,0.0281135218150602,Struer
28,0.0177973627324922,Struer
01,0.0966398805176549,Syddjurs
02,0.0773365278663928,Syddjurs
03,0.0812005061951467,Syddjurs
04,0.0752847683713365,Syddjurs
05,0.0616878580008472,Syddjurs
06,0.0778209442423099,Syddjurs
07,0.0502550875889052,Syddjurs
08,0.038274695580846,Syddjurs
09,0.0684820856071995,Syddjurs
10,0.0436407984712023,Syddjurs
11,0.0717825735564654,Syddjurs
12,0.0737011685084371,Syddjurs
13,0.0869841252591055,Syddjurs
14,0.0835002927287843,Syddjurs
15,0.0860303246904552,Syddjurs
16,0.0824912996648754,Syddjurs
17,0.0694664717802092,Syddjurs
18,0.0577174583550089,Syddjurs
19,0.075771626760176,Syddjurs
20,0.054042248704555,Syddjurs
21,,Syddjurs
22,0.0800256931272958,Syddjurs
23,0.0297885564719022,Syddjurs
24,0.0695642790784763,Syddjurs
25,0.1163871854797281,Syddjurs
26,0.0831971571339974,Syddjurs
27,0.0606025958122599,Syddjurs
28,0.0502864367296919,Syddjurs
01,0.0876842027403046,Norddjurs
02,0.0683808500890426,Norddjurs
03,0.0722448284177964,Norddjurs
04,0.0663290905939863,Norddjurs
05,0.0527321802234969,Norddjurs
06,0.0688652664649596,Norddjurs
07,,Norddjurs
08,0.0293190178034956,Norddjurs
09,0.0595264078298491,Norddjurs
10,0.034685120693852,Norddjurs
11,0.062826895779115,Norddjurs
12,0.0647454907310869,Norddjurs
13,0.0780284474817551,Norddjurs
14,0.074544614951434,Norddjurs
15,0.0770746469131049,Norddjurs
16,0.0735356218875252,Norddjurs
17,0.0605107940028589,Norddjurs
18,0.0487617805776586,Norddjurs
19,0.0668159489828257,Norddjurs
20,0.0450865709272046,Norddjurs
21,,Norddjurs
22,0.0710700153499455,Norddjurs
23,0.0208328786945519,Norddjurs
24,0.060608601301126,Norddjurs
25,0.1074315077023778,Norddjurs
26,0.0742414793566471,Norddjurs
27,0.0516469180349096,Norddjurs
28,0.0413307589523416,Norddjurs
01,0.0956769208583327,Favrskov
02,0.0763735682070708,Favrskov
03,0.0802375465358246,Favrskov
04,0.0743218087120145,Favrskov
05,0.0607248983415251,Favrskov
06,0.0768579845829878,Favrskov
07,,Favrskov
08,0.0373117359215239,Favrskov
09,0.0675191259478774,Favrskov
10,0.0426778388118802,Favrskov
11,0.0708196138971433,Favrskov
12,0.0727382088491151,Favrskov
13,0.0860211655997834,Favrskov
14,0.0825373330694621,Favrskov
15,0.0850673650311331,Favrskov
16,0.0815283400055535,Favrskov
17,0.0685035121208871,Favrskov
18,0.0567544986956869,Favrskov
19,0.0748086671008539,Favrskov
20,0.0530792890452328,Favrskov
21,,Favrskov
22,0.0790627334679737,Favrskov
23,0.0288255968125801,Favrskov
24,0.0686013194191543,Favrskov
25,0.115424225820406,Favrskov
26,0.0822341974746753,Favrskov
27,0.0596396361529379,Favrskov
28,0.0493234770703698,Favrskov
01,0.0847465574829254,Odder
02,0.0654432048316636,Odder
03,0.0693071831604172,Odder
04,0.0633914453366072,Odder
05,0.0497945349661178,Odder
06,0.0659276212075805,Odder
07,,Odder
08,0.0263813725461166,Odder
09,0.0565887625724701,Odder
10,0.0317474754364729,Odder
11,0.059889250521736,Odder
12,0.0618078454737077,Odder
13,0.0750908022243761,Odder
14,0.0716069696940548,Odder
15,0.0741370016557257,Odder
16,0.0705979766301462,Odder
17,0.0575731487454798,Odder
18,0.0458241353202795,Odder
19,0.0638783037254466,Odder
20,0.0421489256698255,Odder
21,,Odder
22,0.0681323700925664,Odder
23,0.0178952334371728,Odder
24,0.0576709560437469,Odder
25,0.1044938624449987,Odder
26,0.071303834099268,Odder
27,0.0487092727775306,Odder
28,0.0383931136949626,Odder
01,0.1043468280854915,Randers
02,0.0850434754342296,Randers
03,0.0889074537629834,Randers
04,0.0829917159391733,Randers
05,0.0693948055686839,Randers
06,0.0855278918101466,Randers
07,,Randers
08,0.0459816431486827,Randers
09,0.0761890331750361,Randers
10,0.051347746039039,Randers
11,0.0794895211243021,Randers
12,0.0814081160762738,Randers
13,0.0946910728269422,Randers
14,0.091207240296621,Randers
15,0.0937372722582918,Randers
16,0.0901982472327123,Randers
17,0.0771734193480459,Randers
18,0.0654244059228457,Randers
19,0.0834785743280126,Randers
20,0.0617491962723916,Randers
21,,Randers
22,0.0877326406951325,Randers
23,0.0374955040397389,Randers
24,0.0772712266463131,Randers
25,0.1240941330475649,Randers
26,0.0909041047018342,Randers
27,0.0683095433800967,Randers
28,0.0579933842975286,Randers
01,0.0995365070069135,Silkeborg
02,0.0802331543556515,Silkeborg
03,0.0840971326844053,Silkeborg
04,0.0781813948605952,Silkeborg
05,0.0645844844901058,Silkeborg
06,0.0807175707315685,Silkeborg
07,0.0531517140781638,Silkeborg
08,0.0411713220701046,Silkeborg
09,0.071378712096458,Silkeborg
10,0.046537424960461,Silkeborg
11,0.074679200045724,Silkeborg
12,0.0765977949976958,Silkeborg
13,0.0898807517483641,Silkeborg
14,0.0863969192180429,Silkeborg
15,0.0889269511797138,Silkeborg
16,0.0853879261541341,Silkeborg
17,0.0723630982694678,Silkeborg
18,0.0606140848442676,Silkeborg
19,0.0786682532494346,Silkeborg
20,0.0569388751938136,Silkeborg
21,0.0537357122910914,Silkeborg
22,0.0829223196165544,Silkeborg
23,0.0326851829611608,Silkeborg
24,0.072460905567735,Silkeborg
25,0.1192838119689868,Silkeborg
26,0.0860937836232561,Silkeborg
27,0.0634992223015185,Silkeborg
28,0.0531830632189505,Silkeborg
01,,Samsø
02,,Samsø
03,0.0400399556658101,Samsø
04,0.034124217842,Samsø
05,0.0205273074715107,Samsø
06,0.0366603937129733,Samsø
07,,Samsø
08,-0.0028858549484906,Samsø
09,,Samsø
10,0.0024802479418658,Samsø
11,,Samsø
12,,Samsø
13,,Samsø
14,,Samsø
15,0.0448697741611186,Samsø
16,0.0413307491355389,Samsø
17,0.0283059212508726,Samsø
18,,Samsø
19,0.0346110762308394,Samsø
20,,Samsø
21,,Samsø
22,0.0388651425979592,Samsø
23,-0.0113719940574343,Samsø
24,,Samsø
25,,Samsø
26,,Samsø
27,0.0194420452829234,Samsø
28,,Samsø
01,0.1074380443720607,Skanderborg
02,0.0881346917207988,Skanderborg
03,0.0919986700495526,Skanderborg
04,0.0860829322257424,Skanderborg
05,0.0724860218552531,Skanderborg
06,0.0886191080967158,Skanderborg
07,0.061053251443311,Skanderborg
08,0.0490728594352519,Skanderborg
09,0.0792802494616053,Skanderborg
10,0.0544389623256083,Skanderborg
11,0.0825807374108713,Skanderborg
12,0.084499332362843,Skanderborg
13,0.0977822891135113,Skanderborg
14,0.0942984565831902,Skanderborg
15,0.096828488544861,Skanderborg
16,0.0932894635192814,Skanderborg
17,0.0802646356346151,Skanderborg
18,0.0685156222094148,Skanderborg
19,0.0865697906145819,Skanderborg
20,0.0648404125589608,Skanderborg
21,0.0616372496562387,Skanderborg
22,0.0908238569817017,Skanderborg
23,0.0405867203263081,Skanderborg
24,0.0803624429328823,Skanderborg
25,0.1271853493341341,Skanderborg
26,0.0939953209884034,Skanderborg
27,0.0714007596666658,Skanderborg
28,0.0610846005840978,Skanderborg
01,0.1263512842114149,Aarhus
02,0.1070479315601531,Aarhus
03,0.1109119098889068,Aarhus
04,0.1049961720650967,Aarhus
05,0.0913992616946074,Aarhus
06,0.1075323479360701,Aarhus
07,0.0799664912826653,Aarhus
08,0.0679860992746062,Aarhus
09,0.0981934893009597,Aarhus
10,0.0733522021649625,Aarhus
11,0.1014939772502255,Aarhus
12,0.1034125722021973,Aarhus
13,0.1166955289528657,Aarhus
14,0.1132116964225444,Aarhus
15,0.1157417283842153,Aarhus
16,0.1122027033586357,Aarhus
17,0.0991778754739694,Aarhus
18,0.0874288620487691,Aarhus
19,0.1054830304539362,Aarhus
20,0.0837536523983151,Aarhus
21,0.080550489495593,Aarhus
22,0.109737096821056,Aarhus
23,0.0594999601656624,Aarhus
24,0.0992756827722365,Aarhus
25,0.1460985891734883,Aarhus
26,0.1129085608277576,Aarhus
27,0.0903139995060201,Aarhus
28,0.0799978404234521,Aarhus
01,0.0883318919898678,Ikast-Brande
02,0.0690285393386058,Ikast-Brande
03,0.0728925176673596,Ikast-Brande
04,0.0669767798435495,Ikast-Brande
05,0.0533798694730602,Ikast-Brande
06,0.0695129557145229,Ikast-Brande
07,,Ikast-Brande
08,0.0299667070530589,Ikast-Brande
09,0.0601740970794124,Ikast-Brande
10,0.0353328099434153,Ikast-Brande
11,0.0634745850286784,Ikast-Brande
12,0.0653931799806501,Ikast-Brande
13,0.0786761367313184,Ikast-Brande
14,0.0751923042009972,Ikast-Brande
15,0.0777223361626681,Ikast-Brande
16,0.0741833111370884,Ikast-Brande
17,0.0611584832524221,Ikast-Brande
18,0.0494094698272219,Ikast-Brande
19,0.0674636382323889,Ikast-Brande
20,,Ikast-Brande
21,,Ikast-Brande
22,0.0717177045995088,Ikast-Brande
23,0.0214805679441152,Ikast-Brande
24,0.0612562905506893,Ikast-Brande
25,0.1080791969519412,Ikast-Brande
26,0.0748891686062103,Ikast-Brande
27,0.0522946072844729,Ikast-Brande
28,0.0419784482019049,Ikast-Brande
01,,Ringkøbing-Skjern
02,0.0718833057958716,Ringkøbing-Skjern
03,0.0757472841246253,Ringkøbing-Skjern
04,0.0698315463008152,Ringkøbing-Skjern
05,,Ringkøbing-Skjern
06,0.0723677221717886,Ringkøbing-Skjern
07,,Ringkøbing-Skjern
08,0.0328214735103246,Ringkøbing-Skjern
09,,Ringkøbing-Skjern
10,,Ringkøbing-Skjern
11,0.066329351485944,Ringkøbing-Skjern
12,0.0682479464379158,Ringkøbing-Skjern
13,0.0815309031885841,Ringkøbing-Skjern
14,0.078047070658263,Ringkøbing-Skjern
15,0.0805771026199338,Ringkøbing-Skjern
16,0.0770380775943542,Ringkøbing-Skjern
17,0.0640132497096879,Ringkøbing-Skjern
18,0.0522642362844876,Ringkøbing-Skjern
19,0.0703184046896547,Ringkøbing-Skjern
20,,Ringkøbing-Skjern
21,,Ringkøbing-Skjern
22,0.0745724710567744,Ringkøbing-Skjern
23,0.0243353344013809,Ringkøbing-Skjern
24,0.064111057007955,Ringkøbing-Skjern
25,,Ringkøbing-Skjern
26,0.0777439350634761,Ringkøbing-Skjern
27,0.0551493737417386,Ringkøbing-Skjern
28,0.0448332146591706,Ringkøbing-Skjern
01,0.0992107732708034,Hedensted
02,0.0799074206195415,Hedensted
03,0.0837713989482953,Hedensted
04,0.0778556611244851,Hedensted
05,0.0642587507539958,Hedensted
06,0.0803918369954585,Hedensted
07,0.0528259803420538,Hedensted
08,0.0408455883339946,Hedensted
09,0.071052978360348,Hedensted
10,0.0462116912243509,Hedensted
11,0.0743534663096139,Hedensted
12,0.0762720612615857,Hedensted
13,0.0895550180122541,Hedensted
14,0.0860711854819328,Hedensted
15,0.0886012174436038,Hedensted
16,0.085062192418024,Hedensted
17,0.0720373645333578,Hedensted
18,0.0602883511081575,Hedensted
19,0.0783425195133246,Hedensted
20,0.0566131414577035,Hedensted
21,,Hedensted
22,0.0825965858804443,Hedensted
23,0.0323594492250508,Hedensted
24,0.0721351718316249,Hedensted
25,0.1189580782328767,Hedensted
26,0.085768049887146,Hedensted
27,0.0631734885654085,Hedensted
28,0.0528573294828405,Hedensted
01,,Morsø
02,,Morsø
03,,Morsø
04,0.0510306717694116,Morsø
05,,Morsø
06,,Morsø
07,,Morsø
08,0.0140205989789211,Morsø
09,,Morsø
10,,Morsø
11,,Morsø
12,,Morsø
13,,Morsø
14,0.0592461961268593,Morsø
15,0.0617762280885302,Morsø
16,,Morsø
17,0.0452123751782843,Morsø
18,,Morsø
19,0.051517530158251,Morsø
20,0.02978815210263,Morsø
21,,Morsø
22,0.0557715965253709,Morsø
23,0.0055344598699773,Morsø
24,,Morsø
25,,Morsø
26,0.0589430605320725,Morsø
27,0.036348499210335,Morsø
28,0.026032340127767,Morsø
01,0.0919936856830784,Skive
02,0.0726903330318164,Skive
03,0.0765543113605702,Skive
04,0.0706385735367601,Skive
05,0.0570416631662707,Skive
06,0.0731747494077334,Skive
07,,Skive
08,0.0336285007462695,Skive
09,,Skive
10,0.0389946036366259,Skive
11,0.0671363787218889,Skive
12,0.0690549736738607,Skive
13,0.082337930424529,Skive
14,0.0788540978942078,Skive
15,0.0813841298558787,Skive
16,0.077845104830299,Skive
17,0.0648202769456327,Skive
18,0.0530712635204325,Skive
19,0.0711254319255995,Skive
20,,Skive
21,,Skive
22,0.0753794982927193,Skive
23,0.0251423616373257,Skive
24,,Skive
25,0.1117409906451516,Skive
26,0.0785509622994209,Skive
27,0.0559564009776834,Skive
28,0.0456402418951154,Skive
01,0.0823455696655211,Thisted
02,0.0630422170142591,Thisted
03,0.0669061953430129,Thisted
04,0.0609904575192027,Thisted
05,0.0473935471487134,Thisted
06,0.0635266333901761,Thisted
07,,Thisted
08,0.0239803847287122,Thisted
09,0.0541877747550656,Thisted
10,0.0293464876190685,Thisted
11,0.0574882627043315,Thisted
12,0.0594068576563033,Thisted
13,0.0726898144069716,Thisted
14,0.0692059818766504,Thisted
15,0.0717360138383213,Thisted
16,0.0681969888127416,Thisted
17,0.0551721609280754,Thisted
18,0.0434231475028751,Thisted
19,0.0614773159080422,Thisted
20,0.0397479378524211,Thisted
21,,Thisted
22,0.065731382275162,Thisted
23,0.0154942456197684,Thisted
24,0.0552699682263425,Thisted
25,0.1020928746275942,Thisted
26,0.0689028462818636,Thisted
27,0.0463082849601261,Thisted
28,0.0359921258775581,Thisted
01,0.1011560959542808,Viborg
02,0.0818527433030189,Viborg
03,0.0857167216317726,Viborg
04,0.0798009838079625,Viborg
05,0.0662040734374732,Viborg
06,0.0823371596789358,Viborg
07,,Viborg
08,0.042790911017472,Viborg
09,0.0729983010438254,Viborg
10,0.0481570139078283,Viborg
11,0.0762987889930914,Viborg
12,0.0782173839450631,Viborg
13,0.0915003406957314,Viborg
14,0.0880165081654102,Viborg
15,0.0905465401270811,Viborg
16,0.0870075151015015,Viborg
17,0.0739826872168352,Viborg
18,0.0622336737916349,Viborg
19,0.0802878421968019,Viborg
20,0.0585584641411809,Viborg
21,,Viborg
22,0.0845419085639217,Viborg
23,0.0343047719085282,Viborg
24,0.0740804945151023,Viborg
25,0.1209034009163541,Viborg
26,0.0877133725706233,Viborg
27,0.0651188112488859,Viborg
28,0.0548026521663179,Viborg
01,0.0814608386103205,Brønderslev
02,0.0621574859590585,Brønderslev
03,0.0660214642878122,Brønderslev
04,0.0601057264640022,Brønderslev
05,0.0465088160935128,Brønderslev
06,,Brønderslev
07,,Brønderslev
08,0.0230956536735116,Brønderslev
09,,Brønderslev
10,0.0284617565638679,Brønderslev
11,0.056603531649131,Brønderslev
12,0.0585221266011028,Brønderslev
13,0.071805083351771,Brønderslev
14,0.0683212508214498,Brønderslev
15,0.0708512827831207,Brønderslev
16,0.0673122577575411,Brønderslev
17,0.0542874298728748,Brønderslev
18,0.0425384164476746,Brønderslev
19,0.0605925848528416,Brønderslev
20,0.0388632067972205,Brønderslev
21,,Brønderslev
22,0.0648466512199614,Brønderslev
23,0.0146095145645678,Brønderslev
24,0.054385237171142,Brønderslev
25,0.1012081435723937,Brønderslev
26,0.068018115226663,Brønderslev
27,0.0454235539049255,Brønderslev
28,0.0351073948223575,Brønderslev
01,0.0933235842320987,Frederikshavn
02,0.0740202315808368,Frederikshavn
03,0.0778842099095905,Frederikshavn
04,0.0719684720857805,Frederikshavn
05,0.0583715617152911,Frederikshavn
06,0.0745046479567538,Frederikshavn
07,,Frederikshavn
08,0.0349583992952899,Frederikshavn
09,0.0651657893216434,Frederikshavn
10,0.0403245021856462,Frederikshavn
11,0.0684662772709093,Frederikshavn
12,0.0703848722228811,Frederikshavn
13,0.0836678289735493,Frederikshavn
14,0.0801839964432281,Frederikshavn
15,0.0827140284048991,Frederikshavn
16,0.0791750033793194,Frederikshavn
17,0.0661501754946531,Frederikshavn
18,0.0544011620694528,Frederikshavn
19,0.0724553304746199,Frederikshavn
20,0.0507259524189988,Frederikshavn
21,,Frederikshavn
22,0.0767093968417397,Frederikshavn
23,0.0264722601863461,Frederikshavn
24,0.0662479827929202,Frederikshavn
25,0.113070889194172,Frederikshavn
26,0.0798808608484413,Frederikshavn
27,0.0572862995267038,Frederikshavn
28,0.0469701404441358,Frederikshavn
01,0.0776540947138389,Vesthimmerlands
02,,Vesthimmerlands
03,0.0622147203913307,Vesthimmerlands
04,0.0562989825675206,Vesthimmerlands
05,0.0427020721970312,Vesthimmerlands
06,,Vesthimmerlands
07,,Vesthimmerlands
08,0.01928890977703,Vesthimmerlands
09,,Vesthimmerlands
10,0.0246550126673864,Vesthimmerlands
11,0.0527967877526495,Vesthimmerlands
